source_layer	source_node	target_layer	target_node	count
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002574	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002576	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002582	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002588	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002594	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002595	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002602	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002603	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002607	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002608	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002614	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002615	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002619	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002623	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002625	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002626	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002627	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002629	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002633	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002638	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002643	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002646	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002650	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002651	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002653	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002655	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002658	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002659	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002660	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002667	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002673	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002674	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002676	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002678	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002682	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002686	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002687	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002691	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002693	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002696	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002698	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002699	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002702	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002707	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002711	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002719	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002721	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002726	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002727	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002732	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002737	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002738	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002740	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002741	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002743	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002746	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002748	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002752	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002755	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002757	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002758	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002761	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002768	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002772	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002776	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002777	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002778	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002786	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002789	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002796	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002800	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002813	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002814	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002821	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002825	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002835	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002837	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002848	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002852	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002854	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002855	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002859	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002860	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002861	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002862	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002865	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002872	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002880	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002885	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002889	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002891	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002892	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002895	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002899	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002903	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002905	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002914	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002917	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002921	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002928	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002930	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002934	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002938	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002945	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002950	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002951	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002952	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002954	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002956	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002958	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002962	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002964	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002980	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002981	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0002983	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003001	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003002	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003003	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003004	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003010	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003011	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003014	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003025	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003027	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003030	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003032	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003035	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003037	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003038	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003039	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003040	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003041	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003045	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003046	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003048	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003049	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003052	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003053	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003056	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003059	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003061	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003062	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003066	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003070	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003072	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003074	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003077	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003086	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003094	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003096	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003097	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003102	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003109	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003111	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003116	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003118	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003119	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003123	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003126	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003127	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003132	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003137	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003144	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003146	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003147	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003148	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003153	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003156	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003161	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003167	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003172	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003173	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003174	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003177	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003179	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003180	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003181	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003184	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003185	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003191	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003192	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003195	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003197	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003206	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003210	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003212	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003229	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003232	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003233	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003234	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003243	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003247	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003276	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003340	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003361	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003366	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003367	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003385	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003419	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003478	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003481	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003482	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003718	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003726	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003736	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003750	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003751	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003849	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003910	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003928	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003961	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0003977	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004026	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004118	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004127	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004165	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004185	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004210	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004227	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004234	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004241	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0004940	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0005019	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0005090	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0005098	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0005206	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0005524	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0007755	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010042	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010063	2
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010281	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010473	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010527	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010604	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010607	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010689	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010807	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010851	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010894	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010897	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0010942	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0011012	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0011066	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0011084	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0011107	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0012521	1
Layer1_YeastSupportSource	both	Layer2_Orthogroup	OG0013212	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000028	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000043	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000046	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000062	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000088	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000200	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000219	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000254	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000288	2
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000499	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000551	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000616	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000669	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000678	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000712	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000836	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000838	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000859	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000864	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000873	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000975	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0000990	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001044	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001088	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001115	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001123	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001169	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001199	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001209	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001211	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001288	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001294	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001336	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001345	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001397	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001408	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001410	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001432	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001439	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001451	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001524	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001575	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001639	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001662	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001668	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001687	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001702	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001709	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001710	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001714	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001718	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001721	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001729	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001730	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001733	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001742	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001776	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001788	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001854	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001902	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001927	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001965	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0001993	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002003	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002011	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002020	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002060	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002070	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002091	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002106	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002137	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002140	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002171	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002183	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002195	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002212	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002273	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002274	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002312	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002320	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002349	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002369	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002394	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002401	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002457	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002477	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002478	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002509	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002511	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002637	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002672	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002681	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002688	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002700	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002705	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002709	1
Layer1_YeastSupportSource	scer_only	Layer2_Orthogroup	OG0002712	1
