layer	node	count
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18245	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18249	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18281	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18309	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18347	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18365	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18375	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18383	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18385	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18397	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18433	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18477	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18483	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18485	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18513	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18515	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18545	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18573	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18713	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18739	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18741	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18899	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18901	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18921	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18923	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18925	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18929	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18931	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18941	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18943	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18947	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18959	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G18963	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19005	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19007	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19009	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19029	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19037	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19043	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19059	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19061	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19063	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19145	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19147	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19149	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19153	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19157	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19173	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19175	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19179	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19209	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19225	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19267	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19275	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19281	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19301	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19319	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19321	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19325	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19345	2
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19355	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19357	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19379	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19381	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19385	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19401	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19413	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19417	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19421	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19433	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19463	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19469	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19479	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19487	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19489	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19511	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19513	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19519	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19527	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19533	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19535	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19623	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19627	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19633	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19651	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19653	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19655	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19683	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19685	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19703	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19717	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19751	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19753	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19763	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19767	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19781	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19791	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19799	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19819	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19837	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19839	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19847	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19849	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19853	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19855	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19875	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19889	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19899	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19925	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19929	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19953	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19955	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19979	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G19999	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20001	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20003	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20005	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20013	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20015	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20029	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20069	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20073	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20085	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20099	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20121	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20137	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20149	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20153	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20179	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20183	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20189	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20191	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20195	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20199	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20225	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20235	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20237	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20247	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20285	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20287	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20289	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20299	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20303	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20305	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20307	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20321	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20327	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20335	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20337	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20341	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20351	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20353	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20387	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20397	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20425	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20445	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20447	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20449	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20479	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20485	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20493	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20499	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20515	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20541	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20543	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20551	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20577	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20593	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20597	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20623	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20641	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20645	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20649	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20653	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20657	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20659	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20673	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20681	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20697	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20699	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20703	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20717	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20745	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20749	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20763	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20769	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20771	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20773	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20779	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20833	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20835	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20849	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20853	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20855	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G20859	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G21465	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22127	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22455	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22477	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22501	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22515	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22521	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22545	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22599	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22627	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22635	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22645	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22651	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22713	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22773	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22791	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22813	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22817	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22821	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22825	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22837	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22855	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22859	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22897	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22901	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22909	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22911	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22917	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22955	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22957	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22959	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22969	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G22989	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23005	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23007	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23023	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23047	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23053	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23067	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23101	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23103	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23105	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23117	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23139	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23161	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23163	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23173	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23179	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23191	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23193	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23213	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23217	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23219	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23221	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23225	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23259	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23261	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23265	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23275	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23279	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23309	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23313	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23317	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23323	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23325	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23327	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23329	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23343	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23357	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23389	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23401	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23417	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23503	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23505	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23507	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23515	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23537	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23545	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23555	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23567	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23587	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23591	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23605	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23613	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23631	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23645	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23647	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23673	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23703	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23705	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23707	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23709	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23721	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23725	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23731	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23733	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23735	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23753	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23757	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23759	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23799	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23809	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23825	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23829	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23833	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23843	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23847	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23899	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23921	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23923	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23937	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23961	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23963	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23971	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23973	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23975	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23981	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23989	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G23993	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24009	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24013	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24015	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24019	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24029	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24057	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24059	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24061	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24063	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24073	2
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24083	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24119	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24121	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24129	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24133	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24147	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24167	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24169	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24177	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24179	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24207	2
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24215	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24217	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24229	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24237	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24245	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24247	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24279	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24281	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24303	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24313	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24317	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24337	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24343	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24357	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24361	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24363	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24371	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24379	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24383	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24385	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24411	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24415	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24425	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24455	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24463	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24465	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24467	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24473	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24477	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24479	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24481	1
Layer3_MappedFusariumGene	fgraminearum::FGRAMPH1_01G24523	1
