fusion_method	threshold	metric	mean	sd	n	split_used
Residual gated	0.84	MCC	0.4631514858893061	0.015597805936255616	5	test
Residual gated	0.85	MCC	0.46107098017935916	0.01907930923815609	5	test
Residual gated	0.86	MCC	0.46296135237076824	0.015217670084532352	5	test
Residual gated	0.87	MCC	0.4539476312416797	0.013591619057543388	5	test
Residual gated	0.88	MCC	0.4512937655626751	0.01821719758583065	5	test
Residual gated	0.89	MCC	0.44688486713785835	0.0223601218300721	5	test
Residual gated	0.9	MCC	0.43838824918218267	0.02819522319137844	5	test
Residual gated	0.91	MCC	0.4375520401295142	0.027421527174932354	5	test
Residual gated	0.92	MCC	0.43129987991386515	0.02018946209751965	5	test
Residual gated	0.93	MCC	0.4276350170053905	0.01927913447477227	5	test
Residual gated	0.94	MCC	0.40730230174351895	0.025557579045519894	5	test
Residual gated	0.95	MCC	0.39824701146369346	0.02949234188970164	5	test
Residual gated	0.96	MCC	0.37637531655598877	0.046552793227139	5	test
Residual gated	0.97	MCC	0.34931899704296876	0.05532199402256501	5	test
Residual gated	0.98	MCC	0.31423214226781904	0.05635850900537022	5	test
Residual gated	0.99	MCC	0.2014609298959253	0.12433711860091765	5	test
Residual gated	1.0	MCC	0.0	0.0	5	test
Residual gated+WBCE	0.0	MCC	0.0	0.0	5	test
Residual gated+WBCE	0.01	MCC	0.36823843156044855	0.006143326797138871	5	test
Residual gated+WBCE	0.02	MCC	0.390050479448039	0.005650729179540177	5	test
Residual gated+WBCE	0.03	MCC	0.40447995960112537	0.0048509097029115576	5	test
Residual gated+WBCE	0.04	MCC	0.4176361851704139	0.005001824307035775	5	test
Residual gated+WBCE	0.05	MCC	0.42675959764992555	0.004993985966823877	5	test
Residual gated+WBCE	0.06	MCC	0.43375606552525625	0.005021531657856067	5	test
Residual gated+WBCE	0.07	MCC	0.4419940799707106	0.005621068207009085	5	test
Residual gated+WBCE	0.08	MCC	0.44831337377952707	0.006468920206770229	5	test
Residual gated+WBCE	0.09	MCC	0.45361281281000976	0.0057942620889186915	5	test
Residual gated+WBCE	0.1	MCC	0.4574232126815188	0.004808554547153174	5	test
Residual gated+WBCE	0.11	MCC	0.4598269898500022	0.005591769127514106	5	test
Residual gated+WBCE	0.12	MCC	0.4615529113242225	0.007470162950659437	5	test
Residual gated+WBCE	0.13	MCC	0.46122764479919215	0.006164926377637935	5	test
Residual gated+WBCE	0.14	MCC	0.46488199584495005	0.0055312981437932755	5	test
Residual gated+WBCE	0.15	MCC	0.4668025569909905	0.007889421340227791	5	test
Residual gated+WBCE	0.16	MCC	0.4686373279819633	0.006503581492050145	5	test
Residual gated+WBCE	0.17	MCC	0.4699244628156524	0.006870434766989001	5	test
Residual gated+WBCE	0.18	MCC	0.4725849953983034	0.006755796457388997	5	test
Residual gated+WBCE	0.19	MCC	0.47244210842983697	0.004747525719144218	5	test
Residual gated+WBCE	0.2	MCC	0.4756498039603082	0.005955931118773405	5	test
Residual gated+WBCE	0.21	MCC	0.47797200702843545	0.004979737209094731	5	test
Residual gated+WBCE	0.22	MCC	0.4804731356186435	0.004736943832295108	5	test
Residual gated+WBCE	0.23	MCC	0.4823416122690952	0.004275136919705151	5	test
Residual gated+WBCE	0.24	MCC	0.48425685656835904	0.0029155198954771764	5	test
Residual gated+WBCE	0.25	MCC	0.48561270980291027	0.0029308129831902337	5	test
Residual gated+WBCE	0.26	MCC	0.4861299044106538	0.005049088768910372	5	test
Residual gated+WBCE	0.27	MCC	0.4867807290211861	0.0064533069087741035	5	test
Residual gated+WBCE	0.28	MCC	0.4885358376740133	0.008310501703521078	5	test
Residual gated+WBCE	0.29	MCC	0.48858567844917394	0.008165329020273013	5	test
Residual gated+WBCE	0.3	MCC	0.48988309756378384	0.008849360095834168	5	test
Residual gated+WBCE	0.31	MCC	0.4899705851006001	0.007341681513495685	5	test
Residual gated+WBCE	0.32	MCC	0.49168521591637065	0.004955861059976722	5	test
Residual gated+WBCE	0.33	MCC	0.4924292185875624	0.0053676208636228104	5	test
Residual gated+WBCE	0.34	MCC	0.48950395005303393	0.0033476938932249342	5	test
Residual gated+WBCE	0.35	MCC	0.4883712954060053	0.0037271089889109703	5	test
Residual gated+WBCE	0.36	MCC	0.48906878140152077	0.0058728828955756825	5	test
Residual gated+WBCE	0.37	MCC	0.4885334794736457	0.008726631666608054	5	test
Residual gated+WBCE	0.38	MCC	0.48787037215292905	0.01055032131912437	5	test
Residual gated+WBCE	0.39	MCC	0.4869484187727018	0.008098272140321224	5	test
Residual gated+WBCE	0.4	MCC	0.4890715014666548	0.010083389573783475	5	test
Residual gated+WBCE	0.41	MCC	0.49127357128494326	0.009463139663746095	5	test
Residual gated+WBCE	0.42	MCC	0.48980657386313864	0.009439058545029874	5	test
Residual gated+WBCE	0.43	MCC	0.4920400786870188	0.006391810732198474	5	test
Residual gated+WBCE	0.44	MCC	0.49153597719691555	0.007382793000890908	5	test
Residual gated+WBCE	0.45	MCC	0.4915476040671779	0.00910875504968255	5	test
Residual gated+WBCE	0.46	MCC	0.49007724233140404	0.008218902775160495	5	test
Residual gated+WBCE	0.47	MCC	0.4903233991707065	0.004485386592174537	5	test
Residual gated+WBCE	0.48	MCC	0.49034905627665887	0.004573470301052971	5	test
Residual gated+WBCE	0.49	MCC	0.4908540741903221	0.006293140342673046	5	test
Residual gated+WBCE	0.5	MCC	0.491101265309435	0.002484868449801194	5	test
Residual gated+WBCE	0.51	MCC	0.4870894229188757	0.005610816749992205	5	test
Residual gated+WBCE	0.52	MCC	0.48283266917265466	0.0060234219441720645	5	test
Residual gated+WBCE	0.53	MCC	0.4790676916610234	0.0030881131917915887	5	test
Residual gated+WBCE	0.54	MCC	0.47786791024987424	0.003921808588091888	5	test
Residual gated+WBCE	0.55	MCC	0.4749099355621034	0.005974422123171786	5	test
Residual gated+WBCE	0.56	MCC	0.472807587101276	0.007112500587372454	5	test
Residual gated+WBCE	0.57	MCC	0.4737860164044698	0.005937250567661369	5	test
Residual gated+WBCE	0.58	MCC	0.46958627432207967	0.008444288852321739	5	test
Residual gated+WBCE	0.59	MCC	0.46912000143221294	0.0062882374705867635	5	test
Residual gated+WBCE	0.6	MCC	0.4666696823119906	0.005517077403548291	5	test
Residual gated+WBCE	0.61	MCC	0.46815180631411357	0.002850339713281627	5	test
Residual gated+WBCE	0.62	MCC	0.4648541312815224	0.005275696307037837	5	test
Residual gated+WBCE	0.63	MCC	0.46709193841216645	0.005507324049553255	5	test
Residual gated+WBCE	0.64	MCC	0.4628394476741538	0.010298842310498582	5	test
Residual gated+WBCE	0.65	MCC	0.46015688230470947	0.01281093277496752	5	test
Residual gated+WBCE	0.66	MCC	0.4581676108544199	0.011182726911072657	5	test
Residual gated+WBCE	0.67	MCC	0.4567603724122713	0.008182548708393377	5	test
Residual gated+WBCE	0.68	MCC	0.44710857754295114	0.010933102122616844	5	test
Residual gated+WBCE	0.69	MCC	0.44937595375392	0.009616376514944186	5	test
Residual gated+WBCE	0.7	MCC	0.4447465059251982	0.011558614341541233	5	test
Residual gated+WBCE	0.71	MCC	0.44981591965228623	0.010674540549075167	5	test
Residual gated+WBCE	0.72	MCC	0.44762118863423905	0.014661785780515992	5	test
Residual gated+WBCE	0.73	MCC	0.45290117349743053	0.015912624365758684	5	test
Residual gated+WBCE	0.74	MCC	0.4447174810724162	0.016084787951967352	5	test
Residual gated+WBCE	0.75	MCC	0.4471768002396332	0.021617455587607724	5	test
Residual gated+WBCE	0.76	MCC	0.4424615107385817	0.024810313463426444	5	test
Residual gated+WBCE	0.77	MCC	0.4359203471169514	0.024645184289634	5	test
Residual gated+WBCE	0.78	MCC	0.43615455975453016	0.0321738737645264	5	test
Residual gated+WBCE	0.79	MCC	0.4316951053237963	0.02787009076699435	5	test
Residual gated+WBCE	0.8	MCC	0.4308055707764516	0.03214511484706403	5	test
Residual gated+WBCE	0.81	MCC	0.4157572954747456	0.03019951384050819	5	test
Residual gated+WBCE	0.82	MCC	0.3964700962322202	0.0274701911181899	5	test
Residual gated+WBCE	0.83	MCC	0.379757603339372	0.024844000820150126	5	test
Residual gated+WBCE	0.84	MCC	0.36814517947205394	0.027995178237518663	5	test
Residual gated+WBCE	0.85	MCC	0.35461806800732304	0.03905784918306249	5	test
Residual gated+WBCE	0.86	MCC	0.3311493820157369	0.05459445700368188	5	test
Residual gated+WBCE	0.87	MCC	0.3014161711916073	0.04745338326011348	5	test
Residual gated+WBCE	0.88	MCC	0.26649715827413556	0.059033198495099574	5	test
Residual gated+WBCE	0.89	MCC	0.2274914451325536	0.0622043855321779	5	test
Residual gated+WBCE	0.9	MCC	0.19406014859167156	0.08841748127352858	5	test
Residual gated+WBCE	0.91	MCC	0.1782321714775597	0.07837197066743527	5	test
Residual gated+WBCE	0.92	MCC	0.14448133222345674	0.09377076966419384	5	test
Residual gated+WBCE	0.93	MCC	0.11188621399966707	0.07346264361907141	5	test
Residual gated+WBCE	0.94	MCC	0.047868162004918925	0.07775006448402196	5	test
Residual gated+WBCE	0.95	MCC	0.02667729985227498	0.047601854420817796	5	test
Residual gated+WBCE	0.96	MCC	-0.0031337949211013697	0.004395252382266817	5	test
Residual gated+WBCE	0.97	MCC	-0.0025958027680817947	0.0035544493272818755	5	test
Residual gated+WBCE	0.98	MCC	-0.0025958027680817947	0.0035544493272818755	5	test
Residual gated+WBCE	0.99	MCC	-0.0025958027680817947	0.0035544493272818755	5	test
Residual gated+WBCE	1.0	MCC	0.0	0.0	5	test
Concat	0.0	precision	0.09151692436272461	0.0	5	test
Concat	0.01	precision	0.27110017219390814	0.04301201020203086	5	test
Concat	0.02	precision	0.28652229656041406	0.04533782964645672	5	test
Concat	0.03	precision	0.2985072882380924	0.04654500630483828	5	test
Concat	0.04	precision	0.30766555701578013	0.04596159793757746	5	test
Concat	0.05	precision	0.31183384471983533	0.0430487878971425	5	test
Concat	0.06	precision	0.3195060993359473	0.044692946773187005	5	test
Concat	0.07	precision	0.32436780920833347	0.04389847560993757	5	test
Concat	0.08	precision	0.3304686763611332	0.04628097088148285	5	test
Concat	0.09	precision	0.33319125617260464	0.0452531684054478	5	test
Concat	0.1	precision	0.33623597506551894	0.04468060889596938	5	test
Concat	0.11	precision	0.34086904513519317	0.045124219679742984	5	test
Concat	0.12	precision	0.3456769620994657	0.04409008442154263	5	test
Concat	0.13	precision	0.349193141327803	0.044007145857914404	5	test
Concat	0.14	precision	0.3506372504308806	0.0444159055615575	5	test
Concat	0.15	precision	0.35405445602390734	0.04355494805991832	5	test
Concat	0.16	precision	0.3571600099186921	0.04430464022870233	5	test
Concat	0.17	precision	0.3602246492074235	0.044248799960338606	5	test
Concat	0.18	precision	0.36347401906169063	0.043884049273704484	5	test
Concat	0.19	precision	0.36659489132917605	0.044604791409449014	5	test
Concat	0.2	precision	0.3675984125852057	0.04405169023113228	5	test
Concat	0.21	precision	0.3705842891057399	0.0459474429793797	5	test
Concat	0.22	precision	0.3720209256571908	0.04584114877341484	5	test
Concat	0.23	precision	0.37315288835011245	0.04510364011506645	5	test
Concat	0.24	precision	0.3761412478666027	0.04595209069048327	5	test
Concat	0.25	precision	0.3788228646145976	0.04615079388550416	5	test
Concat	0.26	precision	0.38169584237212095	0.04659175978370943	5	test
Concat	0.27	precision	0.3837504109349092	0.04636848804188572	5	test
Concat	0.28	precision	0.3864189918591573	0.04699685913605376	5	test
Concat	0.29	precision	0.388803409411095	0.046572668299370415	5	test
Concat	0.3	precision	0.39117907044916295	0.047317139694373116	5	test
Concat	0.31	precision	0.39396651636981245	0.04598480861558161	5	test
Concat	0.32	precision	0.3960735133680113	0.04627162946671534	5	test
Concat	0.33	precision	0.39763841664124466	0.04595078096788726	5	test
Concat	0.34	precision	0.4010555593792861	0.04943487438071051	5	test
Concat	0.35	precision	0.4039549519506832	0.05035245625372957	5	test
Concat	0.36	precision	0.4075900904188403	0.05142890028274944	5	test
Concat	0.37	precision	0.4100170738104999	0.05187533241210963	5	test
Concat	0.38	precision	0.4112291617662892	0.05253787234162218	5	test
Concat	0.39	precision	0.4132103331141062	0.051411442021705514	5	test
Concat	0.4	precision	0.4152836254088429	0.04931979344201996	5	test
Concat	0.41	precision	0.4172384205044083	0.049044844523436826	5	test
Concat	0.42	precision	0.4198208037677304	0.04919916776540259	5	test
Concat	0.43	precision	0.4217844271581259	0.04851275950149126	5	test
Concat	0.44	precision	0.4239116722378789	0.048779421898083465	5	test
Concat	0.45	precision	0.425166673195565	0.04897247179853492	5	test
Concat	0.46	precision	0.42779360335541866	0.0511935317445891	5	test
Concat	0.47	precision	0.4294988742573519	0.0486863766771491	5	test
Concat	0.48	precision	0.4327410689422405	0.0468496812895895	5	test
Concat	0.49	precision	0.4356661409076434	0.047355323041994565	5	test
Concat	0.5	precision	0.43693074785803876	0.04451821949427192	5	test
Concat	0.51	precision	0.4395046080023174	0.04347609773970075	5	test
Concat	0.52	precision	0.4448007546085807	0.0443903055369282	5	test
Concat	0.53	precision	0.44756363702391766	0.044076931649759725	5	test
Concat	0.54	precision	0.4505228068793703	0.046647204264747624	5	test
Concat	0.55	precision	0.45383152080524897	0.0476099817214275	5	test
Concat	0.56	precision	0.45770196376348143	0.04613797822026997	5	test
Concat	0.57	precision	0.46047613567965867	0.04617087267621389	5	test
Concat	0.58	precision	0.4613448812408361	0.04376734967314202	5	test
Concat	0.59	precision	0.46324817326676	0.043075723679383504	5	test
Concat	0.6	precision	0.46340097755542564	0.041627570565048476	5	test
Concat	0.61	precision	0.4650337286150078	0.0405630584230067	5	test
Concat	0.62	precision	0.46801375112050686	0.03914066656029914	5	test
Concat	0.63	precision	0.4718675966024666	0.03910560897341107	5	test
Concat	0.64	precision	0.474918586214644	0.04160127692702652	5	test
Concat	0.65	precision	0.47761066096610466	0.039433381138318215	5	test
Concat	0.66	precision	0.4820663617487657	0.038337210089833755	5	test
Concat	0.67	precision	0.48527959934396503	0.04116954892911691	5	test
Concat	0.68	precision	0.49011836497819294	0.040633116255426156	5	test
Concat	0.69	precision	0.4953667543300577	0.040190071327138435	5	test
Concat	0.7	precision	0.49696185089030304	0.03837676627670412	5	test
Concat	0.71	precision	0.49929877344014156	0.0363026580763946	5	test
Concat	0.72	precision	0.5042631074460686	0.03439750787449713	5	test
Concat	0.73	precision	0.5127414022434355	0.03682012593826064	5	test
Concat	0.74	precision	0.5173954758607013	0.035869268138413644	5	test
Concat	0.75	precision	0.5244306333951069	0.0367169894320193	5	test
Concat	0.76	precision	0.5253206295728426	0.03705560371510051	5	test
Concat	0.77	precision	0.5287635622909115	0.03644910121659266	5	test
Concat	0.78	precision	0.5346337292577564	0.0348732659302147	5	test
Concat	0.79	precision	0.5375950266899212	0.033563404193612395	5	test
Concat	0.8	precision	0.5393077525387439	0.03467796338588822	5	test
Concat	0.81	precision	0.5481560254576838	0.03264623086701177	5	test
Concat	0.82	precision	0.5578591931112086	0.026118840056968597	5	test
Concat	0.83	precision	0.5633395814588671	0.02385566629120476	5	test
Concat	0.84	precision	0.5691617023027915	0.019934277854723726	5	test
Concat	0.85	precision	0.5736787915735284	0.024308238725602272	5	test
Concat	0.86	precision	0.5833808002349162	0.020840591439056505	5	test
Concat	0.87	precision	0.598561410102731	0.019217764663817114	5	test
Concat	0.88	precision	0.6128756486123537	0.01979425862567627	5	test
Concat	0.89	precision	0.6262113007532487	0.019081725682126217	5	test
Concat	0.9	precision	0.6405723256718943	0.01760189411878953	5	test
Concat	0.91	precision	0.6563195724299359	0.023348575449968538	5	test
Concat	0.92	precision	0.6683418192241255	0.024996207325637017	5	test
Concat	0.93	precision	0.6882437218516158	0.028783228860881683	5	test
Concat	0.94	precision	0.7016760483937443	0.027032577110792225	5	test
Concat	0.95	precision	0.7156971887992156	0.014454247038051947	5	test
Concat	0.96	precision	0.7258743546368367	0.017568414366611333	5	test
Concat	0.97	precision	0.7378873304660412	0.049562277082925314	5	test
Concat	0.98	precision	0.7316453201970443	0.1086446308325289	5	test
Concat	0.99	precision	0.7803396603396603	0.10277058629271439	5	test
Concat	1.0	precision	0.0	0.0	5	test
Gated	0.0	precision	0.09151692436272461	0.0	5	test
Gated	0.01	precision	0.1983485452139958	0.032848393918987875	5	test
Gated	0.02	precision	0.21720117820674606	0.03196841676033187	5	test
Gated	0.03	precision	0.22941989322111528	0.029895987033545214	5	test
Gated	0.04	precision	0.23740284387329838	0.029322768529615347	5	test
Gated	0.05	precision	0.24387288656990053	0.028421165965592507	5	test
Gated	0.06	precision	0.25005501419776743	0.027284055246113686	5	test
Gated	0.07	precision	0.2554738425282158	0.026545570230783248	5	test
Gated	0.08	precision	0.2595167463164552	0.024412311959732858	5	test
Gated	0.09	precision	0.26281301197347234	0.024069751185179778	5	test
Gated	0.1	precision	0.26537565017946063	0.023743761897828702	5	test
Gated	0.11	precision	0.2690625661574179	0.022733389649435283	5	test
Gated	0.12	precision	0.27178713048034037	0.021381050736001547	5	test
Gated	0.13	precision	0.2749110621557074	0.021472859701048196	5	test
Gated	0.14	precision	0.27861164908556535	0.020729895694122688	5	test
Gated	0.15	precision	0.2812913933628378	0.020197663378196815	5	test
Gated	0.16	precision	0.2851063075055092	0.019586180586274718	5	test
Gated	0.17	precision	0.2889968025934385	0.020320610382788217	5	test
Gated	0.18	precision	0.2923965902766097	0.020690492258304223	5	test
Gated	0.19	precision	0.29433557768145663	0.019953679358046397	5	test
Gated	0.2	precision	0.29753419761430056	0.01951244776247531	5	test
Gated	0.21	precision	0.29978623165958157	0.019338327366546164	5	test
Gated	0.22	precision	0.3018065169055209	0.019229100676858082	5	test
Gated	0.23	precision	0.3036992003816407	0.019541456980357804	5	test
Gated	0.24	precision	0.3070626597766995	0.02045103899973585	5	test
Gated	0.25	precision	0.3114524509733429	0.021141372322547834	5	test
Gated	0.26	precision	0.3129560648932529	0.020440121992377387	5	test
Gated	0.27	precision	0.31480159375409605	0.020336030492563942	5	test
Gated	0.28	precision	0.3171830313357049	0.021885281408602596	5	test
Gated	0.29	precision	0.3190080384856359	0.02135501551148251	5	test
Gated	0.3	precision	0.32201544586763153	0.0209506902368562	5	test
Gated	0.31	precision	0.32443804116494784	0.02052363004220482	5	test
Gated	0.32	precision	0.32677814933894445	0.021037674830278037	5	test
Gated	0.33	precision	0.32918074628973976	0.0204274811207511	5	test
Gated	0.34	precision	0.3308233978927219	0.020361992678937787	5	test
Gated	0.35	precision	0.3326782864614223	0.020215252922289335	5	test
Gated	0.36	precision	0.3352605589063706	0.019124194944654456	5	test
Gated	0.37	precision	0.33706094344521714	0.018803244523188368	5	test
Gated	0.38	precision	0.339188550982212	0.018113990064034698	5	test
Gated	0.39	precision	0.3420544970971332	0.015804753688533818	5	test
Gated	0.4	precision	0.3440434821916156	0.016849083979576948	5	test
Gated	0.41	precision	0.3460913371587301	0.016421049619861815	5	test
Gated	0.42	precision	0.3496901898605772	0.016701739197352062	5	test
Gated	0.43	precision	0.3505767278918769	0.016052007359718828	5	test
Gated	0.44	precision	0.3534261580515207	0.01605219178829503	5	test
Gated	0.45	precision	0.3558164059584203	0.016499795469504308	5	test
Gated	0.46	precision	0.3582055020847401	0.01602321600978969	5	test
Gated	0.47	precision	0.36043501040109627	0.01697360747225016	5	test
Gated	0.48	precision	0.36448028102929086	0.017411762703698867	5	test
Gated	0.49	precision	0.3676585301653567	0.015051516561593092	5	test
Gated	0.5	precision	0.3709193452192806	0.016004302063509515	5	test
Gated	0.51	precision	0.374324310206973	0.015544983415161483	5	test
Gated	0.52	precision	0.3773832153401699	0.01492153829231122	5	test
Gated	0.53	precision	0.3801194766770165	0.014981457130471512	5	test
Gated	0.54	precision	0.38341875413518545	0.013649719232745864	5	test
Gated	0.55	precision	0.3851116726318072	0.016342028258464984	5	test
Gated	0.56	precision	0.3888567822766632	0.015479955583485397	5	test
Gated	0.57	precision	0.3928511260934503	0.015239897347407454	5	test
Gated	0.58	precision	0.396349318810017	0.01597045892065946	5	test
Gated	0.59	precision	0.40043581417706403	0.017908629842951166	5	test
Gated	0.6	precision	0.4035405362408084	0.018057753638758667	5	test
Gated	0.61	precision	0.40911141362168085	0.017671475414954993	5	test
Gated	0.62	precision	0.41170537969187276	0.016069198440436628	5	test
Gated	0.63	precision	0.4162315705030218	0.015418317697643513	5	test
Gated	0.64	precision	0.4193317149739758	0.016267067633841583	5	test
Gated	0.65	precision	0.423365333443902	0.01584293754199374	5	test
Gated	0.66	precision	0.4277145509002226	0.017177480335206333	5	test
Gated	0.67	precision	0.43072167635174513	0.014222374468005986	5	test
Gated	0.68	precision	0.4343893555445629	0.011795021606597504	5	test
Gated	0.69	precision	0.43776916494803053	0.012126909086728643	5	test
Gated	0.7	precision	0.4397815572256074	0.012137955639473345	5	test
Gated	0.71	precision	0.4443016747677622	0.01380022628445955	5	test
Gated	0.72	precision	0.44914958322406695	0.013937067178728686	5	test
Gated	0.73	precision	0.4547063060244847	0.015780223249840807	5	test
Gated	0.74	precision	0.46131966498664134	0.015813231063362233	5	test
Gated	0.75	precision	0.4637981698716708	0.017151332380582456	5	test
Gated	0.76	precision	0.46537005473777676	0.01578737932421292	5	test
Gated	0.77	precision	0.4738782818960092	0.015334974947111555	5	test
Gated	0.78	precision	0.4768991760969901	0.016579685440573283	5	test
Gated	0.79	precision	0.48389206276933194	0.02024750578911517	5	test
Gated	0.8	precision	0.4861614648808123	0.021046744752325524	5	test
Gated	0.81	precision	0.49117501196914104	0.02067603553542069	5	test
Gated	0.82	precision	0.4950811950004691	0.020254682767086925	5	test
Gated	0.83	precision	0.5026287775846956	0.020976998588609037	5	test
Gated	0.84	precision	0.5093568603553758	0.024529352617508673	5	test
Gated	0.85	precision	0.5243785012344995	0.02358799712056702	5	test
Gated	0.86	precision	0.5369444873459708	0.04024663963556722	5	test
Gated	0.87	precision	0.5536161976567804	0.04705159543995033	5	test
Gated	0.88	precision	0.574490507478101	0.046471048604444426	5	test
Gated	0.89	precision	0.58792420900707	0.05497689982244173	5	test
Gated	0.9	precision	0.5985758741294603	0.03297938985659089	5	test
Gated	0.91	precision	0.6313067831601443	0.03875411489814025	5	test
Gated	0.92	precision	0.6744268884772318	0.04137777995621029	5	test
Gated	0.93	precision	0.7048979367724417	0.03924423807229565	5	test
Gated	0.94	precision	0.7436173711510872	0.04100483398344006	5	test
Gated	0.95	precision	0.7912966794631844	0.05542112782384287	5	test
Gated	0.96	precision	0.8590058479532162	0.08186466138132226	5	test
Gated	0.97	precision	0.8958202716823408	0.09525632014210302	5	test
Gated	0.98	precision	0.6	0.5477225575051662	5	test
Gated	0.99	precision	0.2	0.44721359549995804	5	test
Gated	1.0	precision	0.0	0.0	5	test
Gated+WBCE	0.0	precision	0.09151692436272461	0.0	5	test
Gated+WBCE	0.01	precision	0.2243701484305845	0.026741173464741738	5	test
Gated+WBCE	0.02	precision	0.24593204975060745	0.02474628250417935	5	test
Gated+WBCE	0.03	precision	0.25970517086471323	0.02173383176617045	5	test
Gated+WBCE	0.04	precision	0.2712620967670131	0.02256559894670339	5	test
Gated+WBCE	0.05	precision	0.28296775220750414	0.022288990942747843	5	test
Gated+WBCE	0.06	precision	0.29033239820123447	0.021817960056713465	5	test
Gated+WBCE	0.07	precision	0.2968064927322302	0.021448453128777748	5	test
Gated+WBCE	0.08	precision	0.3028037050854943	0.022620624919890316	5	test
Gated+WBCE	0.09	precision	0.3107317812084244	0.023168295199541937	5	test
Gated+WBCE	0.1	precision	0.3156428630902096	0.02209983685161929	5	test
Gated+WBCE	0.11	precision	0.32254105131688127	0.02308323112121186	5	test
Gated+WBCE	0.12	precision	0.3270784009118177	0.024254376566017737	5	test
Gated+WBCE	0.13	precision	0.33257285738997233	0.026166692122807103	5	test
Gated+WBCE	0.14	precision	0.3382559210686581	0.02615735861598586	5	test
Gated+WBCE	0.15	precision	0.34293769461254253	0.02713951622436612	5	test
Gated+WBCE	0.16	precision	0.3464709108554236	0.027011167308795672	5	test
Gated+WBCE	0.17	precision	0.3523266340019503	0.025732313341394964	5	test
Gated+WBCE	0.18	precision	0.35747408700728567	0.025607081880561648	5	test
Gated+WBCE	0.19	precision	0.36210534972898506	0.026953064507090667	5	test
Gated+WBCE	0.2	precision	0.3667734752456962	0.02694947037643007	5	test
Gated+WBCE	0.21	precision	0.3718279960536762	0.02790591132178903	5	test
Gated+WBCE	0.22	precision	0.37750997038605466	0.02720168527830215	5	test
Gated+WBCE	0.23	precision	0.3811283875419694	0.026584347669776673	5	test
Gated+WBCE	0.24	precision	0.3834063652292837	0.026579175947510723	5	test
Gated+WBCE	0.25	precision	0.3884623941168733	0.025567937384110114	5	test
Gated+WBCE	0.26	precision	0.39059063223134594	0.02526126962855009	5	test
Gated+WBCE	0.27	precision	0.3946240313076698	0.028304157741606512	5	test
Gated+WBCE	0.28	precision	0.3983689207798797	0.0264095101785069	5	test
Gated+WBCE	0.29	precision	0.4028466793297626	0.02428824450269672	5	test
Gated+WBCE	0.3	precision	0.4078627892855062	0.02604476625713967	5	test
Gated+WBCE	0.31	precision	0.4121520250578069	0.026591394553185824	5	test
Gated+WBCE	0.32	precision	0.41606075491328925	0.028058116601329824	5	test
Gated+WBCE	0.33	precision	0.42000201468993004	0.028572437317096435	5	test
Gated+WBCE	0.34	precision	0.42225928305132754	0.0276434705660594	5	test
Gated+WBCE	0.35	precision	0.4251423666267785	0.027770031806173323	5	test
Gated+WBCE	0.36	precision	0.4282326683288612	0.02563721554043463	5	test
Gated+WBCE	0.37	precision	0.43051196625000154	0.025774639836899302	5	test
Gated+WBCE	0.38	precision	0.4340313568147932	0.02490751040539182	5	test
Gated+WBCE	0.39	precision	0.4361555067491166	0.024096251964157184	5	test
Gated+WBCE	0.4	precision	0.4370502370014708	0.023566875303052563	5	test
Gated+WBCE	0.41	precision	0.4420979648393403	0.022973121054293496	5	test
Gated+WBCE	0.42	precision	0.44663681772739744	0.022939920720025653	5	test
Gated+WBCE	0.43	precision	0.44997515644554403	0.02260885278883152	5	test
Gated+WBCE	0.44	precision	0.45346865910216955	0.021288243340409522	5	test
Gated+WBCE	0.45	precision	0.45652898429050087	0.02285543604838177	5	test
Gated+WBCE	0.46	precision	0.45715303929937584	0.02557818452099441	5	test
Gated+WBCE	0.47	precision	0.4596643621945013	0.02214642345717129	5	test
Gated+WBCE	0.48	precision	0.4631931177304486	0.020522370057919497	5	test
Gated+WBCE	0.49	precision	0.4655166564613536	0.019120378085870065	5	test
Gated+WBCE	0.5	precision	0.46916439085489053	0.01650495683368654	5	test
Gated+WBCE	0.51	precision	0.47201337142982674	0.0132643416316949	5	test
Gated+WBCE	0.52	precision	0.4774229441216547	0.012400438916050185	5	test
Gated+WBCE	0.53	precision	0.48434081046830835	0.007346027763024262	5	test
Gated+WBCE	0.54	precision	0.4872189366955338	0.011081940806663698	5	test
Gated+WBCE	0.55	precision	0.49153409696758255	0.012145266126834774	5	test
Gated+WBCE	0.56	precision	0.4949105919636068	0.011349337696506845	5	test
Gated+WBCE	0.57	precision	0.5011300355078043	0.00887687784803333	5	test
Gated+WBCE	0.58	precision	0.5076611208236026	0.010635185634821237	5	test
Gated+WBCE	0.59	precision	0.5097058474653723	0.008802876328879551	5	test
Gated+WBCE	0.6	precision	0.5137411814673608	0.006576505667942559	5	test
Gated+WBCE	0.61	precision	0.5147616808910748	0.006929421966730723	5	test
Gated+WBCE	0.62	precision	0.5175457737329652	0.01071701113557747	5	test
Gated+WBCE	0.63	precision	0.5186321436273967	0.012383945752988198	5	test
Gated+WBCE	0.64	precision	0.5227685645718839	0.01606176883936138	5	test
Gated+WBCE	0.65	precision	0.523751410411333	0.020348822536327818	5	test
Gated+WBCE	0.66	precision	0.5325869890487049	0.02712561143767398	5	test
Gated+WBCE	0.67	precision	0.5410848139890799	0.029873485374928788	5	test
Gated+WBCE	0.68	precision	0.5570514150452873	0.04200408213063498	5	test
