Gene,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333
S000007399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000003134,1.927355289,1.326011539,1.797956824,1.655793071,1.59932673,1.662309408,1.737811327,1.795193434,1.704600573,1.765695214,1.76255703,1.153299451,1.90929985,1.737499952,1.970654607,1.867580056,1.463768125,2.064285755,1.697674274,1.468682528,1.810285568,1.411946535,1.178111672,1.312810302,2.472527504,2.678106546,1.858597398,1.721095324,1.660123944,1.609243751,1.975850821,1.384425163,1.656044006,1.055118084,1.132457018,1.217842221
S000003069,2.163450718,2.953757048,3.104426861,1.637795329,1.771043897,1.075163364,1.295774579,1.407523513,2.320823193,1.577354312,2.751141548,2.387817144,2.101033449,2.756818295,2.496613979,1.917808294,1.481605291,1.680612206,1.171890736,2.167386532,1.36914289,1.840370655,2.38519311,1.955312848,2.076923132,3.995266438,2.337104082,1.557809472,1.552685976,1.335084081,1.372118592,1.419035792,1.272527575,1.466535449,1.987866521,2.032157421
S000000806,20.50737762,37.92716599,29.26787758,42.70191193,37.77216721,36.52614594,43.22318268,34.86415863,7.694915295,10.27242184,13.81621075,13.37969494,26.65442276,33.94659424,39.48081207,39.44406509,32.05462646,31.47346687,32.13245392,22.77645874,7.874285698,12.07826996,15.26609516,12.7994051,29.7704525,36.33135986,30.94343758,26.7434082,31.66218758,28.30777359,31.80461121,16.19777489,9.054944992,10.01181126,12.09302235,13.63174152
S000003320,0.40181613,11.79768753,6.115777493,11.5714283,10.64983273,12.62636089,13.13325977,10.26854801,0.789346218,0.139013454,0.226027399,0.13807106,0.165327221,10.36590958,10.81376934,14.42351627,5.137123585,7.275509834,10.16076851,2.722462177,0.200000003,0.156539649,0.169527903,0.142999008,0.459096462,6.978698254,11.19909573,9.858012199,8.235537529,8.659664154,12.9527998,1.982694507,0.231868148,0.199803144,0.19514659,0.261410773
S000002715,2.801362038,3.261271715,2.9284904,3.956130743,4.43883276,4.298474789,3.84723711,3.738766909,1.135593295,3.980942011,4.075342655,3.384771347,3.787600517,4.090909004,3.953724384,4.528539181,3.104793787,3.900000095,3.532861233,2.264578819,1.944000006,4.376930714,2.728540897,2.585898638,3.529914618,3.979881525,4.575791836,3.37626791,4.569214821,4.007352829,2.414928675,1.276885033,3.103296757,3.727362394,3.134479046,3.18672204
S000001392,0.41203177,0.624277472,0.769580066,0.692913353,0.781144798,0.741830051,0.894907832,0.851619661,1.951573849,1.048206329,1.058219194,0.926903546,0.626865685,0.679545462,1.108352065,1.022831082,1.162764788,1.153061152,1.005055547,2.641468763,0.71771425,0.649845481,1.110514998,0.840119183,0.875457823,1.020118356,0.593891442,0.793103456,0.815082669,0.820378184,1.262349129,2.353522778,0.880219758,0.832677126,0.757330596,0.689833999
S000004753,30.66288185,23.37803268,19.25652695,19.52305984,15.94500542,15.87690639,16.56121254,16.47649002,14.86924934,19.75,20.21347046,23.16141891,35.07003784,21.58181763,19.48532677,19.02283096,12.59977627,12.50408173,12.55004978,14.35097218,40.20571518,19.18640518,28.97424698,27.55610657,37.67643356,18.260355,20.30542946,12.51014233,12.67768478,11.13025188,15.26783848,11.22744083,27.34835243,16.33661461,23.17795753,25.42427063
S000000819,9.017026901,9.22774601,6.031782627,6.014623642,7.010100842,5.826797485,6.112676144,4.741901875,4.561743259,7.354260445,8.079908371,6.053806782,10.13088512,7.944318295,6.889390469,6.416666508,6.674470425,5.210204124,5.112234592,3.03563714,7.323428154,6.696189404,8.534335136,6.909632683,9.573870659,7.130177498,7.012444019,5.218052864,5.16322279,5.080882549,6.488474369,3.479604244,7.934066296,5.526574612,6.533872604,7.487551212
S000007611,17.38252068,15.05086708,6.313280582,6.30146265,3.184063196,4.400871277,4.80606699,4.807732582,2.900726557,10.75224209,16.38127899,11.89441586,15.08840466,10.35000038,4.576749325,6.997716904,6.639910698,4.422448635,4.226490974,3.657667398,9.494856834,8.816683769,11.8669529,10.72591877,11.28083038,14.98816586,7.385746956,4.120689869,5.026859283,4.20168066,4.02085638,1.830655098,10.61538506,8.376968384,12.27097988,13.87966728
S000002656,5.758229256,3.578034639,2.837684393,2.898762941,3.320987701,3.247276783,3.352112532,4.314524651,2.173123598,4.313901424,3.775114298,3.742131948,4.012629509,3.339772701,3.35214448,4.062785625,4.352285385,4.441836357,3.682507515,4.763498783,2.254857063,3.581874132,2.908798456,3.650446892,4.742368698,3.482840061,3.441176653,4.322515488,3.744834661,4.338235378,3.299670935,4.044499397,3.094505548,3.368110418,3.193124056,3.641078711
S000004775,1.569807053,2.817340851,3.060158968,3.325084448,3.263748646,2.716775417,3.173347473,1.894461989,0.779661059,0.868834138,1.364155293,1.507614136,2.678530693,3.172727585,3.598193884,2.863013744,2.386845112,2.650000095,1.522750258,1.504319668,0.662857115,1.263645649,1.26716733,1.022840142,1.869352937,3.067455769,3.000000238,2.432048798,2.058884382,2.57247901,2.398463249,1.448701978,1.16043961,1.362204671,1.692618608,1.489626527
S000001158,3.273552656,2.123699427,0.88649261,0.710911155,0.662177384,0.61002177,0.613217711,0.545454562,0.361985475,1.364349842,2.242009163,1.602030396,2.96555686,2.164772749,1.025959373,0.67694062,0.496098101,0.435714275,0.489383221,0.301295877,0.67314285,1.669412971,1.589055896,1.753723979,4.466422558,1.997633219,0.787330329,0.513184607,0.403925598,0.463235289,0.665203094,0.313967854,1.054945111,1.288385749,1.392315388,1.578837991
S000004996,2.666288376,2.558381557,2.80476737,1.995500565,2.402918339,2.186274529,2.093174219,1.764890313,1.313559294,1.226457477,1.772831082,1.584771633,1.823191881,2.830682039,2.301354408,2.328767061,2.188405752,1.937754989,2.097067595,1.623110175,1.982857108,2.01956749,1.435622334,1.837140083,1.97924304,2.944378853,2.657239914,1.808316588,2.028925419,2.114495993,1.627881527,1.573547602,1.250549555,1.711614132,1.638018131,1.508298635
S000005391,1.410896778,0.927167594,0.93757093,0.731158614,0.542087555,0.558823526,0.594799578,0.803552806,1.634382606,1.793722034,1.480593562,1.586802006,1.311136723,1.00909102,0.919864535,0.734018326,0.682274282,0.603061199,0.616784573,1.126349926,1.604571342,1.44696188,1.423819661,1.581926584,1.10622716,1.145562172,0.852941215,0.644016266,0.628099144,0.523109257,0.648737669,1.091470957,1.800000072,1.34842515,1.425682425,1.278008223
S000005595,0.468785465,0.438150287,0.443813831,0.457817793,0.362514049,0.391067564,0.449620783,0.411703259,0.486682832,0.540358782,0.630137026,0.60101521,0.250287026,0.393181801,0.490970641,0.412100434,0.541805983,0.478571445,0.316481262,0.564794779,0.561142862,0.55303812,0.442060083,0.440913618,0.455433458,0.618934929,0.533936679,0.671399593,0.548553705,0.582983196,0.564215183,0.463535219,0.483516484,0.580708683,0.540950418,0.304979235
S000005936,2.373439312,2.387283087,2.187287092,1.672665954,1.628507495,1.549019575,1.369447351,1.63113904,0.483050883,1.904708505,1.421232939,1.035532951,2.321469784,2.007954597,1.721218944,1.767123342,1.234113693,1.157142878,1.323559046,0.844492376,2.025142908,1.556127787,1.206008554,1.469712019,1.991453052,2.363313675,1.621040821,1.245436192,1.232437968,1.32247901,1.753018737,0.603213787,2.250549555,1.354330778,1.134479165,1.397302747
S000005289,1.934165716,2.171098232,2.366628885,2.587176561,1.909091115,2.354030609,2.464788675,2.544409752,2.177966118,1.86659205,1.866438389,1.615228415,2.529276848,2.329545498,2.648984194,2.465753555,2.323299885,2.315305948,2.243680239,2.423326015,2.805714369,2.101956844,2.35085845,2.076464891,2.257631302,2.8260355,2.563348532,2.004056931,1.846074343,1.865546346,2.214050531,1.957972646,3.005494595,1.763779521,1.689585447,1.787344337
S000002713,0.93671960875,1.01387278725,1.01220202075,1.03655798,0.8790685275000001,0.926470602,0.8030877409999999,0.7748171174999999,0.66737285825,1.00420409775,0.960045671,0.8629441625,1.07979341575,1.277272785,1.00620768025,0.98002282175,0.662486084,1.048979562,0.6928715445,0.6992440465,0.8288571485,0.8671472032499999,0.7540235865,0.92626614325,1.23962149575,1.1674556807499998,1.150735335,1.02332662025,1.0036157035,0.9992121832499999,0.53238201975,0.5448083685,0.91346149975,0.9215059400000001,0.89054594575,1.001296685
S000004228,1.481271267,1.694797754,1.606129408,1.453318357,1.245791316,1.290849686,1.231852531,1.22048068,1.121065378,1.032511234,1.287671328,1.184771538,1.199770451,1.549999952,1.457110643,1.243150711,1.609810472,1.195918322,1.238624811,1.470842242,1.595428586,1.332646608,1.315450668,1.468718886,1.327228308,1.330177546,1.411764741,1.12068975,1.049586773,1.130252123,1.350164652,1.540172935,1.413186908,1.320866108,1.36198175,1.264522791
S000001499,13.4937582,12.49248505,13.02497196,12.04274464,10.22783375,9.586056709,9.094257355,6.112852573,4.605327129,6.559417248,8.503424644,12.04263878,9.484500885,13.86022758,12.32166958,7.867580414,6.795986176,6.70714283,8.862486839,7.514038563,7.482285976,11.21318245,11.27253151,11.35650444,11.24420071,13.41183472,12.22850704,10.385396,8.578512192,8.49684906,5.531284332,5.829418659,12.89340782,7.838582993,12.6046505,12.3423233
S000007361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S000005573,0.305334836,0.780346811,0.87627691,0.624296963,0.707070768,0.663398683,0.825568736,0.95820272,2.616222858,0.438340813,0.638127863,0.491370559,0.405281305,0.722727299,0.783295691,0.702054799,0.756967664,0.580612242,0.683518648,1.898488164,0.491428554,0.464469582,0.547210276,0.392254233,0.310134321,0.835502923,0.815610886,0.625760674,0.626033008,0.557773113,0.787047207,2.414091349,0.407692313,0.485236198,0.438827097,0.421161771
S000002618,4.640181541,2.898265839,2.276957989,2.494938135,2.320987701,1.726579547,1.614301085,2.256008387,7.849879265,5.772422314,5.417808533,6.455837727,4.68771553,3.221590996,3.012415171,2.842465878,1.821627617,2.667346716,1.762386203,4.627429962,5.005714417,4.696189404,4.860515118,4.635550976,5.039072037,2.302958727,2.244343758,2.368154287,2.330578566,2.498949528,1.641053796,5.577255726,5.062637806,4.370078564,5.510616302,5.053941727
S000005926,0.728717327,0.885549068,0.741203189,0.884139478,0.736251414,0.703703701,0.747562289,0.544409633,0.495157421,0.619955182,0.474885851,0.589847684,0.769230843,0.828409135,0.758464992,0.977168977,0.814938664,0.835714281,0.781597555,0.341252714,1.023999929,0.496395469,0.564377666,0.637537241,0.890109897,0.671005964,0.875565648,0.764705956,0.770661116,0.710084021,0.575192153,0.419035852,0.629670322,0.571850359,0.411526769,0.590248942
S000000147,4.166855812,7.885548592,5.771850109,6.456693172,6.741863728,6.366013527,5.416034222,3.76802516,6.0,5.095291615,3.486301422,4.913705349,6.471871853,7.402273178,6.98081255,4.92579937,4.21293211,4.879591942,4.808897495,3.597192287,8.475428581,5.668383121,5.89163065,7.156901836,4.710622787,5.158579826,6.237556934,4.9290061,5.194214821,4.535714149,4.957190037,6.414091587,5.730769157,5.126968861,4.488371849,5.709543705
S000003403,2.47446084,1.558381557,1.023836493,0.829021335,0.966329992,1.061002135,0.82123512,0.888192296,0.49878937,1.954035997,2.65296793,2.076142073,2.182549,1.3659091,1.401805758,0.821917832,0.967670023,1.125510216,0.963599563,0.587473035,0.699428558,2.094747543,2.421673775,1.619662404,3.092796087,1.921893477,0.946832538,1.194726229,1.278925657,1.172268867,1.020856261,0.648949265,1.68241775,2.067913532,1.990899801,2.287344217
S000003745,0.493757099,0.72947973,0.488081723,0.491563559,0.529741883,0.40196079,0.456121296,0.332288414,0.508474588,0.337443978,0.399543375,0.520812154,0.609644115,0.564772725,0.503385961,0.361872166,0.465997756,0.334693849,0.384226471,0.724622011,0.619428575,0.554067969,0.664163113,0.484607756,0.317460328,0.643787026,0.414027154,0.335699797,0.227272719,0.343487412,0.260153681,0.843015969,0.557142854,0.550196886,0.648129404,0.525933564
S000000212,1.471055746,1.450867057,1.889897823,1.781777263,2.375982046,3.173202515,3.829902411,5.477534294,1.401937127,1.809417009,2.26141572,1.81827414,1.644087315,1.342045426,1.562076688,2.165525198,2.355629921,2.662244797,3.908998966,4.460042953,1.792000055,2.087538481,2.254292011,2.461767673,1.275946259,1.62011826,2.033936739,1.573022485,2.284090996,3.065125942,5.450055122,3.32138443,1.554945111,2.274606466,2.190090895,2.135891914
S000002146,0.045024594333333334,0.014258188333333333,0.039349223999999995,0.04349456466666667,0.032547701,0.03740014566666667,0.05381003666666667,0.04005573166666667,0.046004842,0.033632289333333336,0.037290716333333335,0.04602368666666667,0.049368545333333326,0.03030303133333333,0.054176073,0.04261796166666667,0.04310665266666667,0.03605442166666666,0.034041117,0.023398127,0.045714284333333334,0.03982148766666667,0.05543633733333333,0.028136378666666666,0.035002037,0.04733727766666667,0.03921568733333333,0.035158891,0.027892561333333333,0.03256302666666667,0.065129898,0.025957971666666663,0.060439562,0.034776901,0.04718570833333333,0.049792528
S000003498,2.61861515,3.415028811,2.300794601,2.399325132,2.0,2.203703642,1.710725784,1.75757575,1.046004891,1.254484415,1.650685072,1.442639589,2.577497244,2.771590948,3.21670413,2.230593681,2.160535097,2.246938705,1.565217376,1.266738653,0.753142893,0.831101894,1.089055777,1.098311782,2.877899885,4.416568279,2.773755789,2.659229517,2.084710836,2.366596699,2.107574224,1.284301519,0.985714257,1.15157485,1.20121336,1.634854794
S000004020,0.028376844,0.01734104,0.027241772,0.080989875,0.030303033,0.150326803,0.14517875,0.185997903,0.008474576,0.019058298,0.009132421,0.003045685,0.017221585,0.030681819,0.028216705,0.026255708,0.240802675,0.112244897,0.150657222,0.01187905,0.011428571,0.00514933,0.013948497,0.004965243,0.03174603,0.015384615,0.088235296,0.140973628,0.179752052,0.281512618,0.014270033,0.004944376,0.026373629,0.00492126,0.005055611,0.003112033
S000001689,2.0715096,3.120231152,3.600454092,1.322834611,2.034792423,2.14379096,2.153846025,2.338557959,1.711864352,1.61098659,2.513698578,1.483248711,2.13318038,2.522727251,2.665914059,2.593607426,2.502787113,2.440816164,1.769464016,1.137149096,3.008000135,1.607621074,1.508583784,1.598808408,1.997558117,3.675739765,3.225113153,1.849898577,1.825413108,1.819327712,1.679473162,1.891223669,2.023077011,1.799212575,1.672396183,1.849584937
S000000730,1.244040847,1.086705208,0.9284904,1.236220479,1.257014632,1.371459723,1.437703013,1.114942551,0.894673169,1.267937303,0.836758018,1.096446633,1.064293981,0.798863709,1.086907506,1.334474921,0.711259723,1.073469281,0.739130378,0.843412519,1.578285813,1.276004076,1.074034333,1.281032801,0.562881529,0.499408305,1.069004536,1.11359036,1.308884263,1.047268867,0.694840848,1.164400458,1.654945135,1.205708623,1.037411451,0.928423166
S000005414,4.916004658,3.783814907,2.560726643,2.208099127,2.02020216,1.958605647,1.869989157,1.700104475,0.734866858,2.670403719,3.590182781,3.203045607,4.923077106,3.802272797,2.323927641,2.708904266,2.52285409,1.806122422,1.802831054,1.319654346,2.285714149,3.576724768,3.353004217,3.682224274,4.601953506,3.977514982,2.846153975,1.703854084,1.826446295,1.658613443,1.873765111,0.828182876,3.196703196,3.089566946,3.263902664,2.985476971
S000001152,5.069239616,5.680924892,5.143019199,3.85264349,3.648709536,3.929193974,4.054171085,3.769070148,0.94309932,5.676009178,5.783105373,2.819289446,4.045924187,4.754545689,4.904063225,4.036530018,4.314381123,3.730612278,4.37411499,2.007559299,2.676571369,4.308959484,3.633047342,2.382323742,5.493284702,7.506508827,3.899321556,3.986815691,2.834710598,3.744748116,3.971459866,1.46353519,3.682417631,3.666338682,3.104145527,3.097510338
