raw_id	mapped_gene_id	mapping_status	mapping_method	mapping_evidence
ENSP00000342699	ENSG00000163001	mapped	alias_bridge	STRING aliases bridge
ENSP00000342710	ENSG00000189182	mapped	alias_bridge	STRING aliases bridge
ENSP00000342755	ENSG00000181852	mapped	alias_bridge	STRING aliases bridge
ENSP00000342778	ENSG00000115241	mapped	alias_bridge	STRING aliases bridge
ENSP00000342793	ENSG00000075651	mapped	alias_bridge	STRING aliases bridge
ENSP00000342805	ENSG00000158234	mapped	alias_bridge	STRING aliases bridge
ENSP00000342812	ENSG00000114374	mapped	alias_bridge	STRING aliases bridge
ENSP00000342818	ENSG00000188295	mapped	alias_bridge	STRING aliases bridge
ENSP00000342828		ambiguous	alias_bridge	multiple matches: ENSG00000183072;ENSG00000119919
ENSP00000342832	ENSG00000100027	mapped	alias_bridge	STRING aliases bridge
ENSP00000342836		ambiguous	alias_bridge	multiple matches: ENSG00000197706;ENSG00000179919
ENSP00000342840	ENSG00000183060	mapped	alias_bridge	STRING aliases bridge
ENSP00000342848	ENSG00000188747	mapped	alias_bridge	STRING aliases bridge
ENSP00000342850	ENSG00000170099	mapped	alias_bridge	STRING aliases bridge
ENSP00000342858	ENSG00000073712	mapped	alias_bridge	STRING aliases bridge
ENSP00000342889	ENSG00000147669	mapped	alias_bridge	STRING aliases bridge
ENSP00000342924	ENSG00000147316	mapped	alias_bridge	STRING aliases bridge
ENSP00000342931	ENSG00000064835	mapped	alias_bridge	STRING aliases bridge
ENSP00000342938	ENSG00000267368	mapped	alias_bridge	STRING aliases bridge
ENSP00000342952	ENSG00000078295	mapped	alias_bridge	STRING aliases bridge
ENSP00000342962	ENSG00000111897	mapped	alias_bridge	STRING aliases bridge
ENSP00000342974	ENSG00000173875	mapped	alias_bridge	STRING aliases bridge
ENSP00000342981	ENSG00000159618	mapped	alias_bridge	STRING aliases bridge
ENSP00000343001	ENSG00000130939	mapped	alias_bridge	STRING aliases bridge
ENSP00000343002	ENSG00000187676	mapped	alias_bridge	STRING aliases bridge
ENSP00000343023	ENSG00000067066	mapped	alias_bridge	STRING aliases bridge
ENSP00000343054	ENSG00000003756	mapped	alias_bridge	STRING aliases bridge
ENSP00000343064	ENSG00000215252	mapped	alias_bridge	STRING aliases bridge
ENSP00000343081	ENSG00000129317	mapped	alias_bridge	STRING aliases bridge
ENSP00000343103	ENSG00000132600	mapped	alias_bridge	STRING aliases bridge
ENSP00000343118	ENSG00000188186	mapped	alias_bridge	STRING aliases bridge
ENSP00000343129	ENSG00000137699	mapped	alias_bridge	STRING aliases bridge
