species_key	comparison_level	focal_taxid	focal_scientific_name	matched_taxid	matched_scientific_name	matched_phylum	matched_class	matched_order	matched_family	matched_genus
human	phylum	9606	Homo sapiens	586833	Myripristis murdjan	p__Chordata	c__Actinopteri	o__Holocentriformes	f__Holocentridae	g__Myripristis
human	phylum	9606	Homo sapiens	118797	Lipotes vexillifer	p__Chordata	c__Mammalia	o__Artiodactyla	f__Lipotidae	g__Lipotes
human	phylum	9606	Homo sapiens	59479	Rhinolophus ferrumequinum	p__Chordata	c__Mammalia	o__Chiroptera	f__Rhinolophidae	g__Rhinolophus
human	phylum	9606	Homo sapiens	9880	Odocoileus virginianus texanus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Cervidae	g__Odocoileus
human	phylum	9606	Homo sapiens	158456	Betta splendens	p__Chordata	c__Actinopteri	o__Anabantiformes	f__Osphronemidae	g__Betta
human	phylum	9606	Homo sapiens	94885	Pantherophis guttatus	p__Chordata	c__Lepidosauria	o__Squamata	f__Colubridae	g__Pantherophis
human	phylum	9606	Homo sapiens	8218	Gymnodraco acuticeps	p__Chordata	c__Actinopteri	o__Perciformes	f__Bathydraconidae	g__Gymnodraco
human	phylum	9606	Homo sapiens	2587831	Terrapene carolina triunguis	p__Chordata	c__unclassified Chordata class	o__Testudines	f__Emydidae	g__Terrapene
human	phylum	9606	Homo sapiens	10020	Dipodomys ordii	p__Chordata	c__Mammalia	o__Rodentia	f__Heteromyidae	g__Dipodomys
human	phylum	9606	Homo sapiens	34884	Callorhinus ursinus	p__Chordata	c__Mammalia	o__Carnivora	f__Otariidae	g__Callorhinus
human	phylum	9606	Homo sapiens	9365	Erinaceus europaeus	p__Chordata	c__Mammalia	o__Eulipotyphla	f__Erinaceidae	g__Erinaceus
human	phylum	9606	Homo sapiens	103695	Pogona vitticeps	p__Chordata	c__Lepidosauria	o__Squamata	f__Agamidae	g__Pogona
human	phylum	9606	Homo sapiens	10160	Octodon degus	p__Chordata	c__Mammalia	o__Rodentia	f__Octodontidae	g__Octodon
human	phylum	9606	Homo sapiens	9755	Physeter macrocephalus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Physeteridae	g__Physeter
human	phylum	9606	Homo sapiens	205130	Mastacembelus armatus	p__Chordata	c__Actinopteri	o__Synbranchiformes	f__Mastacembelidae	g__Mastacembelus
human	phylum	9606	Homo sapiens	30538	Vicugna pacos	p__Chordata	c__Mammalia	o__Artiodactyla	f__Camelidae	g__Vicugna
human	phylum	9606	Homo sapiens	38626	Phascolarctos cinereus	p__Chordata	c__Mammalia	o__Diprotodontia	f__Phascolarctidae	g__Phascolarctos
human	phylum	9606	Homo sapiens	29144	Chanos chanos	p__Chordata	c__Actinopteri	o__Gonorynchiformes	f__Chanidae	g__Chanos
human	phylum	9606	Homo sapiens	8187	Lates calcarifer	p__Chordata	c__Actinopteri	o__unclassified Actinopteri order	f__Centropomidae	g__Lates
human	phylum	9606	Homo sapiens	52670	Austrofundulus limnaeus	p__Chordata	c__Actinopteri	o__Cyprinodontiformes	f__Rivulidae	g__Austrofundulus
human	phylum	9606	Homo sapiens	244447	Cynoglossus semilaevis	p__Chordata	c__Actinopteri	o__Pleuronectiformes	f__Cynoglossidae	g__Cynoglossus
human	phylum	9606	Homo sapiens	375764	Sphaeramia orbicularis	p__Chordata	c__Actinopteri	o__Kurtiformes	f__Apogonidae	g__Sphaeramia
human	phylum	9606	Homo sapiens	56723	Labrus bergylta	p__Chordata	c__Actinopteri	o__Labriformes	f__Labridae	g__Labrus
human	phylum	9606	Homo sapiens	8175	Sparus aurata	p__Chordata	c__Actinopteri	o__Spariformes	f__Sparidae	g__Sparus
human	class	9606	Homo sapiens	246437	Tupaia chinensis	p__Chordata	c__Mammalia	o__Scandentia	f__Tupaiidae	g__Tupaia
human	class	9606	Homo sapiens	10029	Cricetulus griseus	p__Chordata	c__Mammalia	o__Rodentia	f__Cricetidae	g__Cricetulus
human	class	9606	Homo sapiens	10181	Heterocephalus glaber	p__Chordata	c__Mammalia	o__Rodentia	f__Bathyergidae	g__Heterocephalus
human	class	9606	Homo sapiens	9402	Pteropus alecto	p__Chordata	c__Mammalia	o__Chiroptera	f__Pteropodidae	g__Pteropus
human	class	9606	Homo sapiens	9669	Mustela putorius furo	p__Chordata	c__Mammalia	o__Carnivora	f__Mustelidae	g__Mustela
human	class	9606	Homo sapiens	9685	Felis catus	p__Chordata	c__Mammalia	o__Carnivora	f__Felidae	g__Felis
human	class	9606	Homo sapiens	10090	Mus musculus	p__Chordata	c__Mammalia	o__Rodentia	f__Muridae	g__Mus
human	class	9606	Homo sapiens	10116	Rattus norvegicus	p__Chordata	c__Mammalia	o__Rodentia	f__Muridae	g__Rattus
human	class	9606	Homo sapiens	10141	Cavia porcellus	p__Chordata	c__Mammalia	o__Rodentia	f__Caviidae	g__Cavia
human	class	9606	Homo sapiens	13616	Monodelphis domestica	p__Chordata	c__Mammalia	o__Didelphimorphia	f__Didelphidae	g__Monodelphis
human	class	9606	Homo sapiens	30611	Otolemur garnettii	p__Chordata	c__Mammalia	o__Primates	f__Galagidae	g__Otolemur
human	class	9606	Homo sapiens	43179	Ictidomys tridecemlineatus	p__Chordata	c__Mammalia	o__Rodentia	f__Sciuridae	g__Ictidomys
human	class	9606	Homo sapiens	59463	Myotis lucifugus	p__Chordata	c__Mammalia	o__Chiroptera	f__Vespertilionidae	g__Myotis
human	class	9606	Homo sapiens	61853	Nomascus leucogenys	p__Chordata	c__Mammalia	o__Primates	f__Hylobatidae	g__Nomascus
human	class	9606	Homo sapiens	9258	Ornithorhynchus anatinus	p__Chordata	c__Mammalia	o__Monotremata	f__Ornithorhynchidae	g__Ornithorhynchus
human	class	9606	Homo sapiens	9305	Sarcophilus harrisii	p__Chordata	c__Mammalia	o__Dasyuromorphia	f__Dasyuridae	g__Sarcophilus
human	class	9606	Homo sapiens	9483	Callithrix jacchus	p__Chordata	c__Mammalia	o__Primates	f__Cebidae	g__Callithrix
human	class	9606	Homo sapiens	9544	Macaca mulatta	p__Chordata	c__Mammalia	o__Primates	f__Cercopithecidae	g__Macaca
human	class	9606	Homo sapiens	9595	Gorilla gorilla gorilla	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Gorilla
human	class	9606	Homo sapiens	9598	Pan troglodytes	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pan
human	class	9606	Homo sapiens	9601	Pongo abelii	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pongo
human	class	9606	Homo sapiens	9606	Homo sapiens	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Homo
human	class	9606	Homo sapiens	9615	Canis lupus familiaris	p__Chordata	c__Mammalia	o__Carnivora	f__Canidae	g__Canis
human	class	9606	Homo sapiens	9646	Ailuropoda melanoleuca	p__Chordata	c__Mammalia	o__Carnivora	f__Ursidae	g__Ailuropoda
human	class	9606	Homo sapiens	9785	Loxodonta africana	p__Chordata	c__Mammalia	o__Proboscidea	f__Elephantidae	g__Loxodonta
human	class	9606	Homo sapiens	9796	Equus caballus	p__Chordata	c__Mammalia	o__Perissodactyla	f__Equidae	g__Equus
human	class	9606	Homo sapiens	9823	Sus scrofa	p__Chordata	c__Mammalia	o__Artiodactyla	f__Suidae	g__Sus
human	class	9606	Homo sapiens	9913	Bos taurus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Bovidae	g__Bos
human	class	9606	Homo sapiens	9986	Oryctolagus cuniculus	p__Chordata	c__Mammalia	o__Lagomorpha	f__Leporidae	g__Oryctolagus
human	class	9606	Homo sapiens	29088	Neomonachus schauinslandi	p__Chordata	c__Mammalia	o__Carnivora	f__Phocidae	g__Neomonachus
human	class	9606	Homo sapiens	185453	Chrysochloris asiatica	p__Chordata	c__Mammalia	o__unclassified Mammalia order	f__Chrysochloridae	g__Chrysochloris
human	class	9606	Homo sapiens	27622	Molossus molossus	p__Chordata	c__Mammalia	o__Chiroptera	f__Molossidae	g__Molossus
human	class	9606	Homo sapiens	9708	Odobenus rosmarus divergens	p__Chordata	c__Mammalia	o__Carnivora	f__Odobenidae	g__Odobenus
human	class	9606	Homo sapiens	9739	Tursiops truncatus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Delphinidae	g__Tursiops
human	class	9606	Homo sapiens	89673	Phyllostomus discolor	p__Chordata	c__Mammalia	o__Chiroptera	f__Phyllostomidae	g__Phyllostomus
human	class	9606	Homo sapiens	1706337	Neophocaena asiaeorientalis asiaeorientalis	p__Chordata	c__Mammalia	o__Artiodactyla	f__Phocoenidae	g__Neophocaena
human	class	9606	Homo sapiens	127582	Trichechus manatus latirostris	p__Chordata	c__Mammalia	o__Sirenia	f__Trichechidae	g__Trichechus
human	class	9606	Homo sapiens	310752	Balaenoptera acutorostrata scammoni	p__Chordata	c__Mammalia	o__Artiodactyla	f__Balaenopteridae	g__Balaenoptera
human	class	9606	Homo sapiens	9749	Delphinapterus leucas	p__Chordata	c__Mammalia	o__Artiodactyla	f__Monodontidae	g__Delphinapterus
human	class	9606	Homo sapiens	118797	Lipotes vexillifer	p__Chordata	c__Mammalia	o__Artiodactyla	f__Lipotidae	g__Lipotes
human	class	9606	Homo sapiens	59479	Rhinolophus ferrumequinum	p__Chordata	c__Mammalia	o__Chiroptera	f__Rhinolophidae	g__Rhinolophus
human	class	9606	Homo sapiens	9880	Odocoileus virginianus texanus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Cervidae	g__Odocoileus
human	class	9606	Homo sapiens	10020	Dipodomys ordii	p__Chordata	c__Mammalia	o__Rodentia	f__Heteromyidae	g__Dipodomys
human	class	9606	Homo sapiens	34884	Callorhinus ursinus	p__Chordata	c__Mammalia	o__Carnivora	f__Otariidae	g__Callorhinus
human	class	9606	Homo sapiens	9365	Erinaceus europaeus	p__Chordata	c__Mammalia	o__Eulipotyphla	f__Erinaceidae	g__Erinaceus
human	class	9606	Homo sapiens	10160	Octodon degus	p__Chordata	c__Mammalia	o__Rodentia	f__Octodontidae	g__Octodon
human	class	9606	Homo sapiens	9755	Physeter macrocephalus	p__Chordata	c__Mammalia	o__Artiodactyla	f__Physeteridae	g__Physeter
human	class	9606	Homo sapiens	30538	Vicugna pacos	p__Chordata	c__Mammalia	o__Artiodactyla	f__Camelidae	g__Vicugna
human	class	9606	Homo sapiens	38626	Phascolarctos cinereus	p__Chordata	c__Mammalia	o__Diprotodontia	f__Phascolarctidae	g__Phascolarctos
human	order	9606	Homo sapiens	30611	Otolemur garnettii	p__Chordata	c__Mammalia	o__Primates	f__Galagidae	g__Otolemur
human	order	9606	Homo sapiens	61853	Nomascus leucogenys	p__Chordata	c__Mammalia	o__Primates	f__Hylobatidae	g__Nomascus
human	order	9606	Homo sapiens	9483	Callithrix jacchus	p__Chordata	c__Mammalia	o__Primates	f__Cebidae	g__Callithrix
human	order	9606	Homo sapiens	9544	Macaca mulatta	p__Chordata	c__Mammalia	o__Primates	f__Cercopithecidae	g__Macaca
human	order	9606	Homo sapiens	9595	Gorilla gorilla gorilla	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Gorilla
human	order	9606	Homo sapiens	9598	Pan troglodytes	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pan
human	order	9606	Homo sapiens	9601	Pongo abelii	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pongo
human	order	9606	Homo sapiens	9606	Homo sapiens	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Homo
human	family	9606	Homo sapiens	9595	Gorilla gorilla gorilla	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Gorilla
human	family	9606	Homo sapiens	9598	Pan troglodytes	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pan
human	family	9606	Homo sapiens	9601	Pongo abelii	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Pongo
human	family	9606	Homo sapiens	9606	Homo sapiens	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Homo
human	genus	9606	Homo sapiens	9606	Homo sapiens	p__Chordata	c__Mammalia	o__Primates	f__Hominidae	g__Homo
