raw_protein1	raw_protein2	mapped_A	mapped_B	keep_edge	drop_reason	combined_score	coexpression	experimental	database
7227.FBpp0070001	7227.FBpp0073691	FBgn0031085		False	unmapped_B	152	153	0	0
7227.FBpp0070001	7227.FBpp0084090	FBgn0031085		False	unmapped_B	276	276	0	0
7227.FBpp0070001	7227.FBpp0401595	FBgn0031085		False	unmapped_B	200	200	0	0
7227.FBpp0070001	7227.FBpp0080534	FBgn0031085	FBgn0032637	True		231	232	0	0
7227.FBpp0070001	7227.FBpp0312111	FBgn0031085	FBgn0031690	True		227	228	0	0
7227.FBpp0070001	7227.FBpp0305038	FBgn0031085		False	unmapped_B	201	201	0	0
7227.FBpp0070001	7227.FBpp0290470	FBgn0031085	FBgn0260758	True		163	163	0	0
7227.FBpp0070001	7227.FBpp0071062	FBgn0031085		False	unmapped_B	153	154	0	0
7227.FBpp0070001	7227.FBpp0088673	FBgn0031085	FBgn0033285	True		536	536	0	0
7227.FBpp0070001	7227.FBpp0073917	FBgn0031085		False	unmapped_B	559	559	0	0
7227.FBpp0070001	7227.FBpp0082132	FBgn0031085	FBgn0038078	True		202	202	0	0
7227.FBpp0070001	7227.FBpp0080374	FBgn0031085	FBgn0028884	True		203	203	0	0
7227.FBpp0070001	7227.FBpp0081176	FBgn0031085	FBgn0046873	True		239	240	0	0
7227.FBpp0070001	7227.FBpp0302027	FBgn0031085	FBgn0034816	True		221	221	0	0
7227.FBpp0070001	7227.FBpp0083616	FBgn0031085	FBgn0038957	True		175	175	0	0
7227.FBpp0070001	7227.FBpp0077069	FBgn0031085	FBgn0031620	True		281	281	0	0
7227.FBpp0070001	7227.FBpp0305085	FBgn0031085	FBgn0036778	True		203	203	0	0
7227.FBpp0070001	7227.FBpp0082638	FBgn0031085	FBgn0038373	True		489	490	0	0
7227.FBpp0070001	7227.FBpp0312442	FBgn0031085		False	unmapped_B	208	208	0	0
7227.FBpp0070001	7227.FBpp0072204	FBgn0031085	FBgn0035009	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0311913	FBgn0031085	FBgn0052488	True		175	176	0	0
7227.FBpp0070001	7227.FBpp0080608	FBgn0031085	FBgn0051787	True		226	227	0	0
7227.FBpp0070001	7227.FBpp0111330	FBgn0031085		False	unmapped_B	204	204	0	0
7227.FBpp0070001	7227.FBpp0087872	FBgn0031085	FBgn0050369	True		242	243	0	0
7227.FBpp0070001	7227.FBpp0071101	FBgn0031085	FBgn0029963	True		343	343	0	0
7227.FBpp0070001	7227.FBpp0085643	FBgn0031085	FBgn0034477	True		313	314	0	0
7227.FBpp0070001	7227.FBpp0293210	FBgn0031085	FBgn0051161	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0301083	FBgn0031085		False	unmapped_B	235	235	0	0
7227.FBpp0070001	7227.FBpp0078769	FBgn0031085		False	unmapped_B	218	218	0	0
7227.FBpp0070001	7227.FBpp0076362	FBgn0031085		False	unmapped_B	345	346	0	0
7227.FBpp0070001	7227.FBpp0111999	FBgn0031085		False	unmapped_B	402	402	0	0
7227.FBpp0070001	7227.FBpp0311918	FBgn0031085		False	unmapped_B	169	169	0	0
7227.FBpp0070001	7227.FBpp0070665	FBgn0031085	FBgn0029717	True		306	306	0	0
7227.FBpp0070001	7227.FBpp0081902	FBgn0031085	FBgn0037939	True		506	506	0	0
7227.FBpp0070001	7227.FBpp0072248	FBgn0031085		False	unmapped_B	169	170	0	0
7227.FBpp0070001	7227.FBpp0081199	FBgn0031085	FBgn0037460	True		378	378	0	0
7227.FBpp0070001	7227.FBpp0080586	FBgn0031085		False	unmapped_B	412	413	0	0
7227.FBpp0070001	7227.FBpp0312106	FBgn0031085	FBgn0051709	True		270	270	0	0
7227.FBpp0070001	7227.FBpp0072155	FBgn0031085	FBgn0034973	True		173	174	0	0
7227.FBpp0070001	7227.FBpp0072206	FBgn0031085	FBgn0029501	True		379	379	0	0
7227.FBpp0070001	7227.FBpp0075606	FBgn0031085	FBgn0036329	True		273	273	0	0
7227.FBpp0070001	7227.FBpp0077966	FBgn0031085		False	unmapped_B	242	243	0	0
7227.FBpp0070001	7227.FBpp0302614	FBgn0031085	FBgn0029661	True		181	181	0	0
7227.FBpp0070001	7227.FBpp0087848	FBgn0031085	FBgn0050363	True		212	212	0	0
7227.FBpp0070001	7227.FBpp0084547	FBgn0031085	FBgn0039503	True		197	197	0	0
7227.FBpp0070001	7227.FBpp0080243	FBgn0031085	FBgn0013301	True		273	273	0	0
7227.FBpp0070001	7227.FBpp0306858	FBgn0031085	FBgn0031372	True		223	223	0	0
7227.FBpp0070001	7227.FBpp0083056	FBgn0031085	FBgn0038630	True		598	598	0	0
7227.FBpp0070001	7227.FBpp0079687	FBgn0031085	FBgn0032268	True		232	233	0	0
7227.FBpp0070001	7227.FBpp0271819	FBgn0031085	FBgn0050268	True		163	163	0	0
7227.FBpp0070001	7227.FBpp0072631	FBgn0031085		False	unmapped_B	179	180	0	0
7227.FBpp0070001	7227.FBpp0079773	FBgn0031085		False	unmapped_B	201	201	0	0
7227.FBpp0070001	7227.FBpp0087793	FBgn0031085	FBgn0033330	True		457	458	0	0
7227.FBpp0070001	7227.FBpp0072229	FBgn0031085	FBgn0035042	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0083282	FBgn0031085	FBgn0038775	True		198	198	0	0
7227.FBpp0070001	7227.FBpp0076641	FBgn0031085		False	unmapped_B	358	358	0	0
7227.FBpp0070001	7227.FBpp0083775	FBgn0031085		False	unmapped_B	231	232	0	0
7227.FBpp0070001	7227.FBpp0081746	FBgn0031085		False	unmapped_B	248	249	0	0
7227.FBpp0070001	7227.FBpp0291644	FBgn0031085	FBgn0053125	True		217	217	0	0
7227.FBpp0070001	7227.FBpp0084440	FBgn0031085	FBgn0039463	True		161	162	0	0
7227.FBpp0070001	7227.FBpp0084277	FBgn0031085	FBgn0039374	True		263	263	0	0
7227.FBpp0070001	7227.FBpp0078047	FBgn0031085	FBgn0037086	True		471	471	0	0
7227.FBpp0070001	7227.FBpp0311741	FBgn0031085		False	unmapped_B	165	166	0	0
7227.FBpp0070001	7227.FBpp0086281	FBgn0031085	FBgn0034104	True		237	237	0	0
7227.FBpp0070001	7227.FBpp0088117	FBgn0031085	FBgn0053140	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0073137	FBgn0031085	FBgn0035491	True		554	554	0	0
7227.FBpp0070001	7227.FBpp0074668	FBgn0031085		False	unmapped_B	477	477	0	0
7227.FBpp0070001	7227.FBpp0080196	FBgn0031085		False	unmapped_B	199	199	0	0
7227.FBpp0070001	7227.FBpp0302615	FBgn0031085	FBgn0260393	True		183	0	183	0
7227.FBpp0070001	7227.FBpp0080302	FBgn0031085	FBgn0032563	True		311	312	0	0
7227.FBpp0070001	7227.FBpp0072223	FBgn0031085	FBgn0035034	True		244	245	0	0
7227.FBpp0070001	7227.FBpp0310033	FBgn0031085		False	unmapped_B	197	197	0	0
7227.FBpp0070001	7227.FBpp0086142	FBgn0031085		False	unmapped_B	227	228	0	0
7227.FBpp0070001	7227.FBpp0293783	FBgn0031085	FBgn0032312	True		204	204	0	0
7227.FBpp0070001	7227.FBpp0070068	FBgn0031085	FBgn0040371	True		472	472	0	0
7227.FBpp0070001	7227.FBpp0289410	FBgn0031085		False	unmapped_B	177	177	0	0
7227.FBpp0070001	7227.FBpp0088076	FBgn0031085	FBgn0033168	True		292	292	0	0
7227.FBpp0070001	7227.FBpp0083293	FBgn0031085		False	unmapped_B	175	175	0	0
7227.FBpp0070001	7227.FBpp0294014	FBgn0031085	FBgn0028858	True		203	203	0	0
7227.FBpp0070001	7227.FBpp0082627	FBgn0031085		False	unmapped_B	167	168	0	0
7227.FBpp0070001	7227.FBpp0071878	FBgn0031085		False	unmapped_B	343	343	0	0
7227.FBpp0070001	7227.FBpp0082792	FBgn0031085	FBgn0063261	True		173	174	0	0
7227.FBpp0070001	7227.FBpp0082625	FBgn0031085	FBgn0038359	True		386	386	0	0
7227.FBpp0070001	7227.FBpp0080425	FBgn0031085	FBgn0051816	True		165	166	0	0
7227.FBpp0070001	7227.FBpp0073840	FBgn0031085	FBgn0030623	True		205	205	0	0
7227.FBpp0070001	7227.FBpp0077590	FBgn0031085	FBgn0026141	True		273	273	0	0
7227.FBpp0070001	7227.FBpp0070695	FBgn0031085	FBgn0061196	True		188	188	0	0
7227.FBpp0070001	7227.FBpp0070622	FBgn0031085	FBgn0029705	True		274	274	0	0
7227.FBpp0070001	7227.FBpp0083187	FBgn0031085	FBgn0051245	True		210	210	0	0
7227.FBpp0070001	7227.FBpp0075801	FBgn0031085	FBgn0036222	True		208	208	0	0
7227.FBpp0070001	7227.FBpp0074156	FBgn0031085	FBgn0030814	True		273	273	0	0
7227.FBpp0070001	7227.FBpp0082482	FBgn0031085	FBgn0038280	True		377	377	0	0
7227.FBpp0070001	7227.FBpp0078444	FBgn0031085	FBgn0037320	True		203	203	0	0
7227.FBpp0070001	7227.FBpp0074340	FBgn0031085	FBgn0052548	True		202	202	0	0
7227.FBpp0070001	7227.FBpp0078083	FBgn0031085	FBgn0037115	True		200	200	0	0
7227.FBpp0070001	7227.FBpp0307728	FBgn0031085	FBgn0051050	True		161	161	0	0
7227.FBpp0070001	7227.FBpp0079692	FBgn0031085	FBgn0032276	True		313	313	0	0
7227.FBpp0070001	7227.FBpp0070628	FBgn0031085	FBgn0040904	True		238	239	0	0
7227.FBpp0070001	7227.FBpp0078079	FBgn0031085		False	unmapped_B	412	412	0	0
7227.FBpp0070001	7227.FBpp0087445	FBgn0031085	FBgn0033512	True		572	572	0	0
7227.FBpp0070001	7227.FBpp0077157	FBgn0031085	FBgn0031585	True		299	299	0	0
7227.FBpp0070001	7227.FBpp0078782	FBgn0031085	FBgn0031751	True		234	234	0	0
7227.FBpp0070001	7227.FBpp0077381	FBgn0031085	FBgn0031442	True		173	174	0	0
7227.FBpp0070001	7227.FBpp0070905	FBgn0031085		False	unmapped_B	173	174	0	0
7227.FBpp0070001	7227.FBpp0072350	FBgn0031085		False	unmapped_B	277	277	0	0
7227.FBpp0070001	7227.FBpp0083568	FBgn0031085	FBgn0038921	True		263	263	0	0
7227.FBpp0070001	7227.FBpp0084107	FBgn0031085	FBgn0039235	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0303715	FBgn0031085	FBgn0028902	True		306	306	0	0
7227.FBpp0070001	7227.FBpp0086611	FBgn0031085	FBgn0033952	True		286	287	0	0
7227.FBpp0070001	7227.FBpp0088510	FBgn0031085	FBgn0053489	True		197	197	0	0
7227.FBpp0070001	7227.FBpp0310285	FBgn0031085		False	unmapped_B	432	432	0	0
7227.FBpp0070001	7227.FBpp0072579	FBgn0031085		False	unmapped_B	382	382	0	0
7227.FBpp0070001	7227.FBpp0082561	FBgn0031085	FBgn0038334	True		315	315	0	0
7227.FBpp0070001	7227.FBpp0074634	FBgn0031085	FBgn0036941	True		244	245	0	0
7227.FBpp0070001	7227.FBpp0083018	FBgn0031085	FBgn0038598	True		200	200	0	0
7227.FBpp0070001	7227.FBpp0084230	FBgn0031085		False	unmapped_B	237	238	0	0
7227.FBpp0070001	7227.FBpp0078167	FBgn0031085	FBgn0037172	True		313	313	0	0
7227.FBpp0070001	7227.FBpp0086775	FBgn0031085		False	unmapped_B	654	654	0	0
7227.FBpp0070001	7227.FBpp0080533	FBgn0031085		False	unmapped_B	234	234	0	0
7227.FBpp0070001	7227.FBpp0071631	FBgn0031085	FBgn0034658	True		361	361	0	0
7227.FBpp0070001	7227.FBpp0083186	FBgn0031085		False	unmapped_B	382	382	0	0
7227.FBpp0070001	7227.FBpp0085109	FBgn0031085		False	unmapped_B	286	286	0	0
7227.FBpp0070001	7227.FBpp0076014	FBgn0031085		False	unmapped_B	217	217	0	0
7227.FBpp0070001	7227.FBpp0081181	FBgn0031085		False	unmapped_B	243	244	0	0
7227.FBpp0070001	7227.FBpp0074676	FBgn0031085	FBgn0036931	True		152	153	0	0
7227.FBpp0070001	7227.FBpp0071955	FBgn0031085		False	unmapped_B	271	271	0	0
7227.FBpp0070001	7227.FBpp0087130	FBgn0031085	FBgn0050039	True		263	263	0	0
7227.FBpp0070001	7227.FBpp0087089	FBgn0031085	FBgn0033680	True		309	310	0	0
7227.FBpp0070001	7227.FBpp0083140	FBgn0031085	FBgn0038656	True		375	375	0	0
7227.FBpp0070001	7227.FBpp0074838	FBgn0031085	FBgn0036832	True		155	156	0	0
7227.FBpp0070001	7227.FBpp0079850	FBgn0031085	FBgn0032370	True		388	388	0	0
7227.FBpp0070001	7227.FBpp0076672	FBgn0031085		False	unmapped_B	313	314	0	0
7227.FBpp0070001	7227.FBpp0076949	FBgn0031085	FBgn0031164	True		244	245	0	0
7227.FBpp0070001	7227.FBpp0072070	FBgn0031085	FBgn0034957	True		183	183	0	0
7227.FBpp0070001	7227.FBpp0087946	FBgn0031085		False	unmapped_B	365	365	0	0
7227.FBpp0070001	7227.FBpp0293176	FBgn0031085		False	unmapped_B	163	163	0	0
7227.FBpp0070001	7227.FBpp0081119	FBgn0031085		False	unmapped_B	276	276	0	0
7227.FBpp0070001	7227.FBpp0086750	FBgn0031085		False	unmapped_B	566	566	0	0
7227.FBpp0070001	7227.FBpp0072877	FBgn0031085		False	unmapped_B	175	175	0	0
7227.FBpp0070001	7227.FBpp0083866	FBgn0031085	FBgn0039104	True		370	370	0	0
7227.FBpp0070001	7227.FBpp0078749	FBgn0031085		False	unmapped_B	296	296	0	0
7227.FBpp0070001	7227.FBpp0075904	FBgn0031085	FBgn0036159	True		313	313	0	0
7227.FBpp0070001	7227.FBpp0311253	FBgn0031085	FBgn0036085	True		210	210	0	0
7227.FBpp0070001	7227.FBpp0075767	FBgn0031085	FBgn0036214	True		200	200	0	0
7227.FBpp0070001	7227.FBpp0075634	FBgn0031085		False	unmapped_B	154	155	0	0
7227.FBpp0070001	7227.FBpp0071911	FBgn0031085	FBgn0034844	True		279	279	0	0
7227.FBpp0070001	7227.FBpp0307441	FBgn0031085		False	unmapped_B	169	169	0	0
7227.FBpp0070001	7227.FBpp0311742	FBgn0031085	FBgn0036075	True		237	237	0	0
7227.FBpp0070001	7227.FBpp0083723	FBgn0031085	FBgn0039010	True		309	309	0	0
7227.FBpp0070001	7227.FBpp0309887	FBgn0031085	FBgn0034841	True		239	240	0	0
7227.FBpp0070001	7227.FBpp0075986	FBgn0031085	FBgn0036093	True		204	204	0	0
7227.FBpp0070001	7227.FBpp0077021	FBgn0031085		False	unmapped_B	282	283	0	0
7227.FBpp0070001	7227.FBpp0084646	FBgn0031085	FBgn0002865	True		434	434	0	0
7227.FBpp0070001	7227.FBpp0310260	FBgn0031085		False	unmapped_B	169	170	0	0
7227.FBpp0070001	7227.FBpp0075902	FBgn0031085	FBgn0036156	True		173	174	0	0
7227.FBpp0070001	7227.FBpp0080520	FBgn0031085	FBgn0051804	True		175	175	0	0
7227.FBpp0070001	7227.FBpp0077662	FBgn0031085	FBgn0031295	True		360	360	0	0
7227.FBpp0070001	7227.FBpp0075188	FBgn0031085	FBgn0036609	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0290240	FBgn0031085	FBgn0052181	True		167	167	0	0
7227.FBpp0070001	7227.FBpp0081802	FBgn0031085	FBgn0037857	True		237	238	0	0
7227.FBpp0070001	7227.FBpp0080979	FBgn0031085		False	unmapped_B	199	199	0	0
7227.FBpp0070001	7227.FBpp0083732	FBgn0031085		False	unmapped_B	175	175	0	0
7227.FBpp0070001	7227.FBpp0291240	FBgn0031085		False	unmapped_B	156	157	0	0
7227.FBpp0070001	7227.FBpp0081524	FBgn0031085		False	unmapped_B	227	228	0	0
7227.FBpp0070001	7227.FBpp0309211	FBgn0031085	FBgn0051806	True		208	208	0	0
7227.FBpp0070001	7227.FBpp0074211	FBgn0031085	FBgn0030840	True		239	240	0	0
7227.FBpp0070001	7227.FBpp0081959	FBgn0031085	FBgn0037970	True		336	336	0	0
7227.FBpp0070001	7227.FBpp0073846	FBgn0031085		False	unmapped_B	175	176	0	0
7227.FBpp0070001	7227.FBpp0309534	FBgn0031085	FBgn0032385	True		163	163	0	0
7227.FBpp0070001	7227.FBpp0071980	FBgn0031085	FBgn0034882	True		273	273	0	0
7227.FBpp0070001	7227.FBpp0075601	FBgn0031085	FBgn0052119	True		248	248	0	0
7227.FBpp0070001	7227.FBpp0077613	FBgn0031085		False	unmapped_B	376	376	0	0
7227.FBpp0070001	7227.FBpp0080428	FBgn0031085	FBgn0032590	True		239	240	0	0
7227.FBpp0070001	7227.FBpp0112371	FBgn0031085	FBgn0053286	True		163	163	0	0
7227.FBpp0070001	7227.FBpp0082377	FBgn0031085		False	unmapped_B	487	488	0	0
7227.FBpp0070001	7227.FBpp0311682	FBgn0031085	FBgn0032431	True		153	154	0	0
7227.FBpp0070001	7227.FBpp0304115	FBgn0031085	FBgn0030050	True		177	177	0	0
7227.FBpp0070001	7227.FBpp0112173	FBgn0031085		False	unmapped_B	175	175	0	0
7227.FBpp0070001	7227.FBpp0080926	FBgn0031085	FBgn0032878	True		279	279	0	0
7227.FBpp0070001	7227.FBpp0087717	FBgn0031085		False	unmapped_B	321	322	0	0
7227.FBpp0070001	7227.FBpp0304527	FBgn0031085	FBgn0032626	True		313	313	0	0
7227.FBpp0070001	7227.FBpp0073200	FBgn0031085		False	unmapped_B	215	215	0	0
7227.FBpp0070001	7227.FBpp0078803	FBgn0031085	FBgn0031757	True		202	202	0	0
7227.FBpp0070001	7227.FBpp0077250	FBgn0031085	FBgn0031545	True		503	503	0	0
7227.FBpp0070001	7227.FBpp0084296	FBgn0031085		False	unmapped_B	200	200	0	0
7227.FBpp0070001	7227.FBpp0301850	FBgn0031085		False	unmapped_B	386	386	0	0
7227.FBpp0070001	7227.FBpp0081833	FBgn0031085		False	unmapped_B	197	197	0	0
7227.FBpp0070001	7227.FBpp0071885	FBgn0031085	FBgn0034824	True		516	516	0	0
7227.FBpp0070001	7227.FBpp0072789	FBgn0031085	FBgn0035316	True		200	200	0	0
7227.FBpp0070001	7227.FBpp0073074	FBgn0031085	FBgn0040696	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0311584	FBgn0031085	FBgn0033141	True		203	203	0	0
7227.FBpp0070001	7227.FBpp0079104	FBgn0031085	FBgn0031941	True		197	197	0	0
7227.FBpp0070001	7227.FBpp0085590	FBgn0031085		False	unmapped_B	284	284	0	0
7227.FBpp0070001	7227.FBpp0070481	FBgn0031085	FBgn0025838	True		189	189	0	0
7227.FBpp0070001	7227.FBpp0082263	FBgn0031085	FBgn0038163	True		375	375	0	0
7227.FBpp0070001	7227.FBpp0084022	FBgn0031085	FBgn0051128	True		280	280	0	0
7227.FBpp0070001	7227.FBpp0085641	FBgn0031085	FBgn0034478	True		218	218	0	0
7227.FBpp0070001	7227.FBpp0087452	FBgn0031085	FBgn0033498	True		207	207	0	0
7227.FBpp0070001	7227.FBpp0077830	FBgn0031085	FBgn0036970	True		157	158	0	0
7227.FBpp0070001	7227.FBpp0084322	FBgn0031085	FBgn0039398	True		349	349	0	0
7227.FBpp0070001	7227.FBpp0290160	FBgn0031085	FBgn0031171	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0289583	FBgn0031085	FBgn0031617	True		175	175	0	0
7227.FBpp0070001	7227.FBpp0075435	FBgn0031085	FBgn0036438	True		331	331	0	0
7227.FBpp0070001	7227.FBpp0083816	FBgn0031085	FBgn0039083	True		273	273	0	0
7227.FBpp0070001	7227.FBpp0080739	FBgn0031085	FBgn0032771	True		378	378	0	0
7227.FBpp0070001	7227.FBpp0077024	FBgn0031085	FBgn0031103	True		549	549	0	0
7227.FBpp0070001	7227.FBpp0086598	FBgn0031085	FBgn0033963	True		150	151	0	0
7227.FBpp0070001	7227.FBpp0077110	FBgn0031085	FBgn0031626	True		493	493	0	0
7227.FBpp0070001	7227.FBpp0310633	FBgn0031085		False	unmapped_B	222	222	0	0
7227.FBpp0070001	7227.FBpp0079449	FBgn0031085	FBgn0051882	True		235	235	0	0
7227.FBpp0070001	7227.FBpp0082367	FBgn0031085		False	unmapped_B	203	203	0	0
7227.FBpp0070001	7227.FBpp0311226	FBgn0031085	FBgn0030975	True		203	203	0	0
7227.FBpp0070001	7227.FBpp0079936	FBgn0031085		False	unmapped_B	392	393	0	0
7227.FBpp0070001	7227.FBpp0080544	FBgn0031085	FBgn0032649	True		179	180	0	0
7227.FBpp0070001	7227.FBpp0289086	FBgn0031085	FBgn0052299	True		161	161	0	0
7227.FBpp0070001	7227.FBpp0290402	FBgn0031085	FBgn0032314	True		493	493	0	0
7227.FBpp0070001	7227.FBpp0073834	FBgn0031085		False	unmapped_B	175	175	0	0
7227.FBpp0070001	7227.FBpp0084378	FBgn0031085	FBgn0039425	True		242	243	0	0
7227.FBpp0070001	7227.FBpp0072031	FBgn0031085	FBgn0050177	True		236	236	0	0
7227.FBpp0070001	7227.FBpp0086325	FBgn0031085	FBgn0050324	True		199	199	0	0
7227.FBpp0070001	7227.FBpp0082031	FBgn0031085	FBgn0038000	True		237	238	0	0
7227.FBpp0070001	7227.FBpp0075453	FBgn0031085	FBgn0036443	True		309	310	0	0
7227.FBpp0070001	7227.FBpp0086915	FBgn0031085	FBgn0050487	True		159	160	0	0
7227.FBpp0070001	7227.FBpp0076874	FBgn0031085	FBgn0035598	True		465	465	0	0
7227.FBpp0070001	7227.FBpp0292517	FBgn0031085	FBgn0034800	True		158	159	0	0
7227.FBpp0070001	7227.FBpp0075655	FBgn0031085	FBgn0036311	True		514	514	0	0
7227.FBpp0070001	7227.FBpp0290959	FBgn0031085		False	unmapped_B	250	251	0	0
7227.FBpp0070001	7227.FBpp0071433	FBgn0031085		False	unmapped_B	241	242	0	0
7227.FBpp0070001	7227.FBpp0085206	FBgn0031085	FBgn0039881	True		151	152	0	0
