Gene,Cytoplasm,Nucleus,Mitochondrion,Cell membrane,Cytoskeleton,Ribosome,Endoplasmic reticulum,Secreted,Vacuole,Peroxisome,Golgi,Endosome,Lysosome
S000004938,1,1,1,1,1,1,1,1,1,1,1,1,1
S000006161,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001408,1,1,1,1,1,1,1,1,1,1,1,1,1
S000028835,1,1,1,0,0,1,0,0,0,1,0,0,0
S000005838,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002485,1,1,1,1,1,0,0,0,0,0,1,0,0
S000005857,1,1,1,0,0,1,0,0,0,0,0,0,0
S000005864,1,1,1,1,1,1,1,1,0,1,1,0,0
S000001190,1,1,1,0,0,1,0,0,0,0,0,0,0
S000000132,1,1,1,1,1,0,0,1,0,0,0,0,0
S000005712,1,0,0,1,0,0,0,1,0,0,0,0,0
S000001558,1,1,1,0,1,0,0,0,1,0,0,1,0
S000006192,1,1,1,1,0,1,1,1,1,0,0,0,0
S000002377,1,0,1,1,0,0,1,1,0,0,0,0,0
S000004359,1,1,1,1,1,1,1,1,0,0,1,0,0
S000003684,1,1,0,1,1,1,0,0,0,0,0,0,0
S000005634,1,1,1,1,0,1,0,1,1,1,0,0,0
S000003708,1,1,1,1,1,1,1,1,1,1,1,1,1
S000007358,0,0,0,0,0,0,0,0,0,0,0,0,0
S000001466,1,1,1,1,1,1,0,1,1,1,0,0,0
S000001227,1,1,0,1,1,0,0,0,0,0,0,0,0
S000003205,1,1,1,1,1,1,0,1,0,0,1,0,0
S000000589,1,1,1,1,1,0,0,1,1,0,0,0,1
S000002683,1,1,1,1,1,0,1,0,0,0,1,0,0
S000005701,1,1,1,1,1,1,1,1,1,1,1,1,1
S000006235,1,1,1,0,0,0,0,0,0,0,0,0,0
S000000050,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005304,1,1,1,1,0,0,1,1,1,1,1,0,0
S000002285,1,1,1,1,1,1,0,1,1,0,0,0,0
S000003981,1,1,1,1,1,1,0,1,0,0,0,0,0
S000004702,1,1,1,1,0,1,0,1,1,1,0,0,0
S000002947,1,1,1,1,0,1,0,1,0,1,0,0,0
S000006119,1,1,1,1,1,1,1,1,1,0,0,0,0
S000002633,1,1,1,1,1,1,1,1,1,0,1,0,0
S000002449,1,1,1,1,0,0,1,0,0,1,1,0,0
S000000934,1,1,1,1,1,0,0,0,0,0,0,0,0
S000004482,1,1,1,0,0,0,0,0,1,0,0,0,0
S000003674,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005097,1,1,1,1,1,1,0,0,1,0,1,1,0
S000001940,1,1,1,1,1,0,1,1,1,1,0,0,0
S000004585,1,1,1,1,1,1,1,1,0,0,0,0,0
S000003027,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002374,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001550,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003979,1,1,1,1,0,0,0,0,0,0,0,0,0
S000002860,1,1,1,1,1,0,1,1,1,1,1,1,1
S000004380,1,1,1,1,1,1,0,1,0,0,0,0,0
S000001490,1,1,0,1,1,0,0,0,0,0,0,0,0
S000003227,1,1,1,1,0,0,1,1,0,0,0,0,0
S000000016,1,0,1,1,0,0,1,0,0,0,1,0,0
S000005396,1,1,0,1,0,0,0,1,0,0,0,0,0
S000006353,1,1,1,1,1,1,1,1,1,0,1,1,1
S000004234,1,1,1,1,1,1,1,1,0,0,1,0,0
S000005623,1,1,1,1,0,0,1,1,1,0,0,0,0
S000004283,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000885,1,1,1,1,1,1,1,0,1,1,1,1,0
S000000772,1,1,1,1,1,1,0,1,1,1,0,0,0
S000001355,1,1,1,0,0,1,0,0,0,0,0,0,0
S000005523,1,1,1,1,0,1,1,1,0,0,0,0,0
S000004021,1,1,0,1,0,0,1,0,0,0,0,0,0
S000003670,1,1,1,1,1,0,1,1,1,0,1,1,1
S000001812,1,1,1,1,0,0,1,1,1,0,0,0,0
S000001534,1,1,1,1,1,0,1,1,1,0,1,1,0
S000000989,1,1,0,0,0,0,0,1,1,0,1,0,0
S000002852,1,1,1,0,0,0,0,0,0,1,0,0,0
S000002393,1,1,1,1,1,0,1,1,1,0,1,1,1
S000004678,1,1,1,0,1,1,0,0,0,0,0,0,0
S000006088,1,1,1,1,1,1,1,1,1,0,0,0,0
S000007362,0,0,0,0,0,0,0,0,0,0,0,0,0
S000003540,1,1,1,1,0,1,1,0,0,0,1,0,0
S000001311,1,1,1,1,0,0,1,0,1,0,0,0,0
S000007377,0,0,0,0,0,0,0,0,0,0,0,0,0
S000002530,1,1,1,1,1,1,1,1,1,1,1,1,0
S000000687,1,1,1,1,1,1,1,1,1,0,1,1,0
S000001937,1,1,1,1,0,1,1,1,1,1,1,0,0
S000003459,1,1,1,1,0,1,1,0,0,0,1,0,0
S000001435,1,1,1,1,0,0,1,1,1,1,1,1,0
S000003822,1,0,1,1,1,0,1,1,1,1,1,0,0
S000005910,1,1,1,1,1,1,1,1,1,0,0,1,0
S000001688,1,1,1,1,1,1,1,1,1,1,0,0,0
S000001243,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005596,1,1,1,1,1,0,1,1,1,0,1,1,1
S000006227,1,1,0,1,1,1,1,0,1,0,0,0,0
S000005911,1,1,1,1,1,1,1,1,1,1,0,1,0
S000001176,1,1,1,1,1,1,0,0,1,1,1,0,1
S000002954,1,1,1,1,1,1,1,1,1,1,0,0,0
S000003769,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000008,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000411,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003792,1,1,1,1,1,0,1,1,1,1,1,1,1
S000004026,1,1,1,1,0,0,1,0,0,1,0,0,0
S000005561,1,1,1,1,1,0,0,1,1,1,0,1,0
S000003001,1,1,1,0,1,0,0,0,0,0,0,1,0
S000005613,1,1,1,1,1,0,1,1,1,1,1,1,1
S000004990,1,1,1,1,1,1,1,0,1,0,1,1,0
S000005735,1,1,1,1,1,1,0,1,1,0,0,1,0
S000004099,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002412,1,1,1,1,1,1,0,1,1,0,0,1,1
S000002777,1,1,1,0,0,0,0,0,0,0,0,0,0
S000003736,1,1,1,1,1,1,1,1,1,1,1,0,0
S000028712,1,0,1,0,0,0,0,1,0,1,0,0,0
S000004227,1,1,1,1,1,1,1,1,1,0,0,1,1
S000004196,1,1,1,1,1,0,1,1,1,1,1,1,1
S000000449,1,1,1,0,0,1,0,0,0,0,0,0,0
S000029676,0,0,0,0,0,0,0,0,0,0,0,0,0
S000000951,1,1,1,1,1,0,1,1,1,1,1,0,0
S000002180,1,1,1,1,1,0,0,1,0,1,0,0,0
S000003246,1,1,1,1,1,0,1,1,1,0,0,0,0
S000003517,1,1,1,1,1,1,1,1,1,0,0,0,0
S000004658,1,1,1,1,1,1,1,1,1,0,1,1,1
S000006177,1,1,1,1,1,1,1,1,1,0,1,0,0
S000001118,1,1,1,1,0,1,1,1,1,1,0,0,0
S000004960,1,1,1,1,0,0,1,0,1,0,0,1,1
S000001798,1,1,0,1,1,0,0,1,0,0,0,0,0
S000002347,1,1,1,1,1,1,1,1,1,1,0,1,1
S000001906,1,1,1,1,1,1,1,1,1,0,1,1,1
S000003435,1,1,1,1,0,0,0,0,0,1,1,1,0
S000005930,1,1,1,1,1,1,1,0,1,0,0,0,1
S000007282,1,1,1,1,0,1,1,1,0,1,1,0,0
S000004892,1,1,0,1,0,0,0,1,1,1,0,0,0
S000005246,1,1,1,1,1,1,1,1,0,0,0,0,0
S000000424,1,1,0,1,0,0,1,0,1,0,1,0,0
S000003683,1,1,1,1,0,1,1,0,0,0,0,0,1
S000004498,1,1,1,1,0,1,1,1,0,1,0,0,0
S000004694,1,1,1,1,0,1,1,1,1,1,1,1,1
S000007626,1,1,1,0,1,0,0,0,0,1,0,0,0
S000004215,1,1,1,1,0,0,1,0,1,1,1,0,0
S000004388,1,1,1,1,1,0,1,1,1,1,1,1,1
S000004124,1,1,1,1,1,1,1,1,1,1,1,1,1
S000006174,1,1,0,1,1,0,0,0,0,0,0,0,0
S000000453,1,1,1,1,0,1,1,1,1,1,0,0,1
S000000842,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001709,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004581,1,1,1,0,0,1,0,0,0,0,0,0,0
S000004577,1,1,1,1,1,0,0,0,0,0,0,0,0
S000000646,1,1,1,0,0,0,0,1,0,0,0,0,0
S000007396,0,0,0,0,0,0,0,0,0,0,0,0,0
S000000330,1,1,1,1,1,1,1,1,1,1,0,0,0
S000003181,1,1,1,1,1,1,1,1,0,0,0,0,0
S000000235,1,1,1,1,1,1,1,1,0,0,0,0,0
S000002576,1,1,1,1,1,1,0,1,1,0,0,1,1
S000005239,1,1,1,0,0,1,0,0,0,0,0,0,0
S000001304,1,1,1,1,1,1,1,1,1,1,0,1,1
S000005752,1,1,1,1,0,1,0,1,0,0,0,0,0
S000001181,1,1,1,1,0,1,1,1,1,0,0,0,0
S000004442,1,1,1,1,0,1,1,1,1,1,1,1,0
S000005222,1,1,0,1,0,1,0,0,0,0,0,0,0
S000004695,1,1,1,1,1,1,1,1,1,1,0,0,0
S000002267,1,1,0,0,0,0,0,1,0,1,0,0,0
S000003805,1,0,1,1,1,0,1,1,1,0,1,1,1
S000004132,1,1,1,1,1,1,1,1,1,1,0,0,0
S000005354,1,1,1,0,0,0,0,0,0,1,0,0,0
S000004532,1,1,1,1,0,0,1,1,1,1,1,1,1
S000006224,1,1,1,1,1,1,1,0,1,1,0,0,0
S000003222,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001331,1,1,1,1,1,1,1,0,1,0,0,0,0
S000003725,1,1,1,1,1,1,1,1,1,0,0,0,0
S000000070,1,1,1,1,1,1,1,1,1,1,0,1,0
S000005007,1,1,1,1,1,1,0,0,0,0,0,0,0
S000005717,1,1,1,1,1,1,0,0,0,0,0,0,0
S000002240,1,1,1,0,0,1,0,0,1,0,0,0,0
S000001329,1,1,0,1,1,0,0,0,1,1,1,0,0
S000004118,1,1,1,1,1,1,1,0,1,0,1,0,1
S000002884,1,0,1,1,0,0,1,0,1,1,0,0,0
S000004676,1,1,1,1,1,1,1,1,1,1,0,0,0
S000004839,1,1,1,0,0,1,0,0,1,1,0,0,0
S000003432,1,1,1,1,0,1,1,1,0,1,1,0,0
S000001018,1,0,1,1,1,0,1,1,1,0,1,0,0
S000001053,1,1,1,1,1,1,0,1,1,1,0,0,0
S000003840,1,1,1,0,0,0,1,1,0,1,0,0,0
S000006011,0,0,0,0,0,0,0,0,0,0,0,0,0
S000002807,1,1,1,1,1,1,0,1,1,1,0,0,0
S000000783,1,1,1,0,1,1,1,1,0,0,0,0,0
S000001839,1,1,1,1,0,1,1,1,1,1,1,1,1
S000001949,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004211,1,1,1,0,1,1,0,0,0,0,0,0,0
S000003288,1,1,1,1,1,1,1,0,0,0,0,0,0
S000005111,1,1,1,1,1,1,1,1,1,1,1,0,0
S000003929,1,1,1,1,1,0,1,0,1,1,1,1,0
S000003862,1,1,1,0,0,1,0,0,1,0,0,0,0
S000005795,1,1,1,1,1,0,0,0,0,1,0,1,0
S000000492,1,1,1,1,0,0,1,0,1,1,1,1,1
S000001732,1,1,1,0,1,1,0,0,0,0,0,1,0
S000007350,0,0,0,0,0,0,0,0,0,0,0,0,0
S000001237,1,1,1,1,1,0,1,0,1,1,1,0,0
S000000117,1,1,0,0,0,0,1,0,0,0,0,0,0
S000006120,1,1,0,1,0,1,0,0,1,0,0,1,0
S000005791,1,1,1,0,1,0,0,0,0,0,0,0,0
S000002163,1,1,1,1,0,1,0,1,1,0,0,0,0
S000004085,1,1,0,0,1,0,0,0,0,0,0,0,0
S000001760,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000151,1,1,1,1,0,0,1,1,1,0,0,0,0
S000002626,1,1,1,1,1,0,1,1,0,0,0,0,0
S000000933,1,1,1,0,1,1,1,0,1,0,0,0,0
S000004100,1,1,1,1,1,1,1,1,1,0,1,0,0
S000001764,1,1,1,1,0,1,0,1,0,1,0,0,0
S000007236,1,1,1,1,0,0,1,1,1,0,1,1,1
S000007587,1,1,1,1,1,1,1,0,0,0,1,0,0
S000004862,1,1,1,1,1,1,1,1,1,1,0,0,0
S000001177,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004439,1,1,1,1,0,1,1,1,1,0,1,1,1
S000004546,1,1,1,1,1,1,0,1,0,0,0,0,0
S000003550,1,1,1,1,1,0,0,0,0,0,0,0,0
S000002583,1,1,1,1,1,1,1,1,1,0,0,1,0
S000001395,1,1,1,1,0,1,1,0,0,0,0,0,0
S000004447,1,1,0,0,0,0,0,0,0,0,0,0,0
S000004928,1,1,1,1,1,1,1,1,1,0,0,0,0
S000003780,1,1,1,1,1,1,1,0,1,1,0,0,0
S000000443,1,1,1,1,0,1,0,0,0,1,0,0,0
S000002198,1,1,1,1,1,1,1,1,1,1,1,0,0
S000002241,0,0,0,0,0,0,0,0,0,0,0,0,0
S000001385,1,0,1,1,0,0,1,1,1,0,0,0,0
S000005276,1,1,1,1,1,0,1,1,1,1,1,0,0
S000002537,1,1,1,1,1,0,0,0,0,0,0,0,0
S000001173,1,1,1,0,1,1,0,0,0,0,0,0,0
S000003153,1,1,0,0,0,0,0,0,0,0,0,0,0
S000005137,1,1,0,0,0,0,0,0,0,0,0,0,0
S000005566,1,1,1,1,1,1,0,1,1,1,0,0,0
S000002359,1,1,1,1,1,1,0,1,0,1,1,0,0
S000001378,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005892,1,0,1,1,0,0,1,1,1,0,0,1,0
S000003925,1,1,1,1,1,1,1,1,1,1,0,1,1
S000004874,1,1,1,1,1,1,1,1,1,1,0,0,0
S000001726,1,1,1,0,0,0,1,0,0,0,0,0,0
S000004081,1,1,1,0,0,0,1,1,0,1,0,0,0
S000004732,1,1,1,1,1,1,1,1,0,0,0,0,0
S000000191,1,0,1,0,0,1,1,1,1,0,1,0,0
S000001228,1,1,0,1,1,0,0,0,0,0,0,0,0
S000004407,1,0,1,0,0,0,0,0,0,1,0,0,0
S000000106,1,1,0,0,0,0,0,0,0,0,0,0,0
S000000390,1,1,0,0,1,0,0,0,0,0,0,0,0
S000001667,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004473,1,1,1,1,0,1,1,1,1,0,1,1,1
S000005528,1,1,1,1,0,1,1,1,1,1,1,0,1
S000001419,1,1,1,1,0,1,0,0,1,0,1,0,0
S000003336,1,1,1,1,1,1,1,0,0,0,0,0,0
S000004504,0,0,0,0,0,0,0,0,0,0,0,0,0
S000005704,1,1,1,1,1,1,1,1,1,1,0,1,0
S000006147,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001738,1,1,1,1,1,0,1,0,1,1,1,0,1
S000001897,1,1,1,1,1,1,1,1,0,0,0,0,0
S000001275,1,1,1,1,0,0,1,1,1,1,1,1,1
S000004468,1,1,1,0,0,1,0,0,0,0,0,0,0
S000001698,1,1,1,1,0,1,0,1,1,1,0,0,0
S000000181,1,1,1,1,1,1,1,0,1,0,1,1,0
S000002271,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001159,1,1,1,1,0,1,1,0,1,1,0,1,1
S000003109,1,1,1,1,0,1,1,0,1,0,0,0,1
S000006054,1,1,1,1,1,0,0,1,1,1,0,0,0
S000007274,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000450,1,1,1,1,0,1,0,0,1,1,1,1,1
S000003584,1,1,1,1,0,1,1,0,0,0,0,0,0
S000001620,1,1,1,1,0,0,1,0,0,0,0,0,1
S000003258,1,1,1,1,0,1,1,0,0,1,1,0,0
S000005265,1,1,1,1,0,0,1,1,1,1,1,1,1
S000000903,1,0,0,1,0,0,1,1,0,1,1,0,0
S000002149,0,0,0,0,0,0,0,0,0,0,0,0,0
S000005108,1,1,0,0,1,0,0,0,0,0,0,0,0
S000002228,1,1,1,1,1,1,1,1,0,0,0,0,0
S000005379,1,0,1,1,1,0,1,1,1,1,1,0,0
S000001199,1,1,0,1,1,1,0,0,0,0,1,0,0
S000001551,1,1,1,1,1,1,1,1,1,0,1,0,0
S000005465,1,1,1,1,1,1,1,1,1,1,1,0,0
S000000789,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005303,1,1,1,1,1,1,1,1,1,1,0,0,0
S000002625,1,1,1,1,1,1,0,1,1,0,0,0,0
S000005271,1,1,1,1,1,1,1,1,1,0,0,0,0
S000000276,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000302,1,1,1,1,1,1,0,0,0,0,0,0,0
S000000530,1,1,1,1,0,1,1,1,1,1,1,1,0
S000003386,1,1,1,1,0,1,1,1,1,1,0,0,0
S000002808,1,1,1,1,0,1,1,1,1,1,0,0,1
S000002829,1,1,1,1,1,1,0,1,1,0,0,1,0
S000003737,1,1,1,1,1,0,1,1,0,1,1,0,0
S000000366,1,1,1,1,1,1,1,1,1,0,0,0,0
S000004899,1,1,1,0,0,1,0,0,1,0,0,0,0
S000003276,1,1,1,1,1,1,1,1,1,1,1,1,0
S000003682,1,1,1,1,0,1,0,0,0,0,1,0,0
S000005187,1,1,1,1,1,1,1,1,1,1,1,1,1
S000028572,1,1,1,0,0,0,0,0,0,0,0,0,0
S000002792,1,1,1,1,0,1,1,1,1,1,0,0,1
S000003311,1,1,1,0,0,0,1,1,0,0,1,0,0
S000028529,1,1,1,1,0,0,0,1,0,1,1,0,0
S000001381,1,1,1,1,1,1,0,0,0,1,0,0,0
S000004062,1,1,1,1,1,0,1,1,1,1,1,1,1
S000006206,1,1,1,1,0,1,1,1,1,1,1,0,0
S000003869,1,1,0,0,1,0,1,1,0,0,0,0,0
S000000642,1,1,1,0,1,1,0,0,0,0,0,0,0
S000000686,1,1,1,0,0,0,0,0,0,0,0,0,0
S000004773,1,1,1,1,1,0,1,0,1,1,1,1,1
S000002572,1,1,1,0,1,1,1,1,0,1,0,0,0
S000002826,0,0,0,0,0,0,0,0,0,0,0,0,0
S000001529,1,1,1,1,1,1,1,1,0,0,1,0,0
S000005169,1,1,1,1,1,0,1,0,0,0,0,0,0
S000006225,1,0,1,1,0,0,1,0,0,1,0,0,0
S000002905,1,1,1,1,0,1,1,1,1,1,1,1,1
S000001533,1,1,0,0,0,0,1,0,1,1,0,0,0
S000002858,1,1,1,0,0,1,0,0,0,0,0,0,0
S000000966,1,1,1,1,1,1,1,1,0,0,0,0,0
S000000063,1,1,1,1,1,1,1,1,1,0,1,1,0
S000005816,1,1,1,1,1,1,1,1,1,1,1,0,0
S000001876,1,1,1,1,1,1,1,1,1,1,0,0,0
S000000143,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003942,1,1,1,1,1,1,1,0,1,1,1,1,0
S000001448,1,1,1,0,0,0,0,0,0,0,0,0,0
S000003963,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000189,1,1,1,1,1,1,1,0,0,0,0,0,0
S000002514,1,0,1,1,1,0,1,0,1,0,1,1,1
S000001001,1,1,1,1,1,1,1,1,1,1,1,0,1
S000004327,1,1,1,1,1,1,1,1,1,0,1,0,0
S000001799,1,1,1,1,1,0,1,0,0,0,0,0,0
S000004243,1,1,1,1,1,0,1,0,1,1,0,0,0
S000005981,1,1,1,1,1,0,1,1,1,0,1,0,0
S000005001,1,1,1,1,1,0,0,0,1,0,0,1,1
S000000073,1,0,1,1,1,0,0,1,0,1,0,0,0
S000001234,1,1,0,1,1,1,0,0,0,0,0,0,0
S000003366,1,1,1,1,1,1,1,1,0,1,1,0,0
S000007386,0,0,0,0,0,0,0,0,0,0,0,0,0
S000000074,1,0,1,1,0,0,1,1,0,0,1,0,1
S000004547,1,1,1,1,1,1,0,1,1,1,1,0,0
S000003503,1,1,1,1,0,1,1,1,0,0,0,0,0
S000002456,1,1,1,1,0,1,1,0,1,1,0,1,1
S000004858,1,0,1,1,0,0,1,1,1,0,0,0,0
S000004210,1,1,1,1,1,0,1,1,1,1,1,1,1
S000003284,1,1,1,0,1,0,0,0,1,0,0,0,0
S000001206,1,1,1,1,0,1,1,1,1,1,0,0,0
S000002557,1,1,1,1,1,0,1,0,1,1,1,1,1
S000002600,1,1,1,1,1,1,0,0,0,0,0,0,0
S000002693,1,1,0,1,1,1,1,1,1,0,0,0,0
S000002727,1,1,1,1,1,0,1,0,1,1,1,1,1
S000007402,0,0,0,0,0,0,0,0,0,0,0,0,0
S000003206,1,1,1,0,1,0,0,0,0,0,0,0,0
S000004740,1,1,0,0,1,0,0,0,0,0,0,0,0
S000000737,1,1,1,1,0,1,1,1,1,1,1,0,0
S000004823,1,1,1,1,0,0,0,1,0,1,0,0,0
S000005688,1,1,1,1,0,1,0,1,1,1,0,0,0
S000005979,1,1,1,1,1,1,1,1,1,1,1,1,0
S000004250,1,1,1,1,1,1,1,1,1,1,1,1,1
S000006059,1,1,1,1,1,1,1,0,0,0,0,0,0
S000006179,1,1,1,1,0,1,1,1,0,1,0,0,0
S000003310,1,1,1,1,1,1,0,1,1,0,0,1,0
S000005620,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003055,1,1,1,1,1,1,1,0,1,0,0,1,1
S000002663,1,1,1,0,1,0,1,0,1,1,0,0,0
S000001530,1,1,0,1,1,0,1,0,1,1,1,1,0
S000002147,0,0,0,0,0,0,0,0,0,0,0,0,0
S000003223,1,1,1,1,0,1,0,0,1,0,1,0,0
S000001734,1,1,1,1,1,1,0,0,1,1,0,0,0
S000003813,1,1,1,1,1,1,1,0,0,0,0,0,0
S000004253,1,1,1,1,1,1,0,0,0,0,1,0,0
S000003218,1,1,1,1,1,1,1,1,1,1,1,0,1
S000000788,1,1,1,1,1,1,1,0,1,1,1,1,1
S000001742,1,1,1,1,1,1,1,1,1,1,0,1,1
S000006253,1,1,1,1,1,1,1,1,1,1,1,1,1
S000002270,1,1,1,1,0,1,0,0,1,1,1,0,1
S000003490,1,1,1,1,1,1,0,0,0,0,0,1,0
S000004645,1,1,1,1,1,1,1,1,1,0,0,0,0
S000004795,1,1,1,1,1,1,1,1,1,0,1,1,1
S000001333,1,1,1,0,1,0,0,0,0,1,1,0,0
S000005051,1,1,1,1,1,1,1,0,1,0,0,0,0
S000001593,1,1,1,1,1,1,0,1,0,1,1,0,0
S000006349,1,1,1,1,1,1,1,1,1,1,0,0,0
S000002301,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003039,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000627,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005327,1,1,1,1,1,1,1,1,1,0,0,1,0
S000005305,1,1,1,0,0,1,0,0,0,0,0,0,0
S000001788,1,1,1,1,1,1,0,1,1,0,0,0,0
S000004638,1,1,1,0,0,0,0,1,0,0,1,0,0
S000002995,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003129,1,1,1,1,1,0,1,1,1,1,1,1,0
S000005230,1,1,0,0,0,1,1,0,0,0,0,0,0
S000005238,1,1,1,1,0,0,1,1,1,0,1,1,1
S000000777,1,1,1,1,1,1,1,0,1,0,1,1,1
S000002833,1,1,1,1,1,1,1,0,1,1,1,1,1
S000006002,1,1,1,0,0,1,0,0,0,0,0,0,1
S000004576,1,1,0,0,0,0,0,0,0,0,0,0,0
S000001350,1,0,1,1,0,0,1,1,1,0,0,0,0
S000006315,1,1,1,1,1,1,1,1,0,0,0,1,0
S000004917,1,1,1,1,1,1,1,0,0,1,0,0,0
S000000744,1,1,0,1,1,1,1,0,1,0,0,0,0
S000002744,1,1,1,1,0,1,0,0,0,0,0,0,0
S000001309,1,1,1,1,1,0,1,1,1,0,1,1,1
S000004173,1,1,1,1,1,0,0,0,0,0,0,0,0
S000004355,1,1,1,0,0,1,0,1,0,0,0,0,0
S000028850,1,1,1,0,0,0,0,0,0,1,0,0,0
S000002570,1,1,1,0,0,0,0,0,0,0,0,0,0
S000000502,1,1,1,1,1,1,1,1,1,1,1,1,0
S000004053,1,1,1,0,0,1,0,0,1,0,1,0,0
S000004299,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004376,1,1,1,1,1,1,1,0,1,1,1,0,0
S000004072,1,1,1,0,0,0,0,1,0,0,0,0,0
S000004686,1,1,1,1,0,1,0,0,0,0,0,0,0
S000002289,1,1,1,1,1,1,1,1,1,1,0,0,0
S000000408,1,1,1,1,1,0,1,1,1,1,0,0,0
S000003373,1,0,1,1,0,0,1,1,1,0,1,1,0
S000005952,1,1,1,1,1,1,1,1,1,1,1,1,1
S000005077,1,1,1,1,0,0,0,0,0,0,0,0,0
S000000049,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000672,1,1,0,0,1,0,0,0,0,0,0,0,0
S000006191,1,1,1,1,1,1,1,1,1,1,1,0,0
S000002681,1,1,0,1,1,1,0,0,1,0,0,1,0
S000000521,1,1,0,1,1,1,0,0,0,0,0,0,0
S000003286,1,1,1,1,1,1,1,1,1,1,1,0,1
S000000913,1,1,1,1,1,1,1,1,1,1,1,1,0
S000003445,1,1,1,1,0,1,1,1,0,1,0,0,0
S000001186,1,1,1,1,1,1,1,1,1,0,0,0,0
S000005947,1,1,1,1,1,1,0,1,1,1,1,0,0
S000001473,1,1,1,1,1,1,1,1,1,1,0,0,0
S000000851,1,1,1,1,1,1,1,0,1,0,0,0,0
S000002424,1,1,1,1,1,1,1,1,1,0,0,1,0
S000000982,1,1,0,0,0,0,0,0,0,0,0,0,0
S000004374,1,1,1,1,1,1,1,1,1,1,0,1,1
S000000562,1,1,1,1,0,1,1,1,1,0,1,0,0
S000000881,1,1,0,0,0,0,0,0,0,0,0,0,0
S000002624,1,1,1,1,1,1,1,1,1,1,0,1,0
S000001165,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001280,1,1,1,1,1,1,0,1,0,0,0,0,0
S000003259,1,1,1,1,1,1,1,1,1,0,0,0,1
S000001225,1,1,0,1,1,0,0,0,0,0,0,1,0
S000006190,1,1,1,1,1,0,1,0,1,1,1,1,0
S000001142,1,1,1,1,1,0,1,1,1,1,0,1,1
S000003493,1,1,1,1,1,0,1,1,1,0,1,1,1
S000006363,1,1,1,1,1,1,1,1,1,0,1,1,1
S000005129,1,1,1,0,0,1,0,0,0,0,0,0,0
S000003587,1,1,1,1,1,0,1,0,1,1,0,0,0
S000004706,1,1,1,1,1,0,0,0,0,0,0,0,0
S000000361,1,1,1,1,0,1,0,0,0,1,0,1,0
S000006377,1,1,1,1,1,1,1,1,1,1,1,1,1
S000004120,1,1,1,1,1,1,1,1,1,1,1,1,1
S000003455,1,1,1,1,1,0,1,0,1,1,1,1,1
S000002504,1,1,1,1,1,1,1,1,1,0,0,0,1
S000003852,1,1,1,1,1,1,1,1,1,0,0,0,0
S000005802,1,1,1,1,1,1,1,1,1,0,0,0,0
S000005131,1,1,1,0,0,0,0,0,0,1,0,0,0
S000005548,1,1,1,0,0,1,0,0,0,0,0,0,0
S000000171,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001540,1,1,1,1,1,1,1,0,1,1,1,0,0
S000005468,1,1,1,1,1,1,1,1,1,1,0,1,0
S000003734,1,1,1,1,1,1,1,1,1,1,1,1,1
S000000630,1,1,1,1,1,1,1,1,1,1,1,1,1
S000001758,1,1,1,1,1,0,1,1,1,1,1,1,0
S000000176,1,1,1,0,0,1,0,0,0,0,0,0,0
S000002372,1,1,1,0,1,1,0,0,0,0,0,1,0
S000003790,0,0,0,0,0,0,0,0,0,0,0,0,0
S000000489,1,1,1,0,1,0,0,0,1,1,0,0,0
S000003782,1,1,1,0,1,0,0,0,0,0,0,0,0
S000005020,1,1,1,1,1,1,1,1,1,1,0,1,1
