source_ref_db	source_locus	source_gene	essentiality	matched_gene_id	match_type	match_status
PomBase	SPCC1739.13	ssa2	E	SPCC1739.13.1:pep	locus_exact	matched
PomBase	SPCC1739.15	wtf21	E	SPCC1739.15.1:pep	locus_exact	matched
PomBase	SPCC1753.01c	ssb2	E	SPCC1753.01c.1:pep	locus_exact	matched
PomBase	SPCC1753.04	tol1	E	SPCC1753.04.1:pep	locus_exact	matched
PomBase	SPCC1795.04c	pre10	E	SPCC1795.04c.1:pep	locus_exact	matched
PomBase	SPCC1795.05c	ura6	E	SPCC1795.05c.1:pep	locus_exact	matched
PomBase	SPCC1795.07	sws2	E	SPCC1795.07.1:pep	locus_exact	matched
PomBase	SPCC1795.08c	vid21	E	SPCC1795.08c.1:pep	locus_exact	matched
PomBase	SPCC1795.11	sum3	E	SPCC1795.11.1:pep	locus_exact	matched
PomBase	SPCC18.04	pof6	E	SPCC18.04.1:pep	locus_exact	matched
PomBase	SPCC18.05c	rsa4	E	SPCC18.05c.1:pep	locus_exact	matched
PomBase	SPCC18.07	rpc53	E	SPCC18.07.1:pep	locus_exact	matched
PomBase	SPCC18.08	SPCC18.08	E	SPCC18.08.1:pep	locus_exact	matched
PomBase	SPCC18.12c	utp23	E	SPCC18.12c.1:pep	locus_exact	matched
PomBase	SPCC18.14c	rpp0	E	SPCC18.14c.1:pep	locus_exact	matched
PomBase	SPCC18.16c	fmn1	E	SPCC18.16c.1:pep	locus_exact	matched
PomBase	SPCC1827.01c	utp25	E	SPCC1827.01c.1:pep	locus_exact	matched
PomBase	SPCC1827.05c	SPCC1827.05c	E	SPCC1827.05c.1:pep	locus_exact	matched
PomBase	SPCC1827.06c	SPCC1827.06c	E	SPCC1827.06c.1:pep	locus_exact	matched
PomBase	SPCC1840.01c	mog1	E	SPCC1840.01c.1:pep	locus_exact	matched
PomBase	SPCC1840.02c	bgs4	E	SPCC1840.02c.1:pep	locus_exact	matched
PomBase	SPCC188.03	cnd3	E	SPCC188.03.1:pep	locus_exact	matched
PomBase	SPCC188.04c	spc25	E	SPCC188.04c.1:pep	locus_exact	matched
PomBase	SPCC188.06c	srp54	E	SPCC188.06c.1:pep	locus_exact	matched
PomBase	SPCC188.11	prp45	E	SPCC188.11.1:pep	locus_exact	matched
PomBase	SPCC1884.02	nic1	E	SPCC1884.02.1:pep	locus_exact	matched
PomBase	SPCC18B5.04	rsm18	E	SPCC18B5.04.1:pep	locus_exact	matched
PomBase	SPCC18B5.08c	ism1	E	SPCC18B5.08c.1:pep	locus_exact	matched
PomBase	SPCC1906.01	mpg1	E	SPCC1906.01.1:pep	locus_exact	matched
PomBase	SPCC191.07	cyc1	E	SPCC191.07.1:pep	locus_exact	matched
PomBase	SPCC191.08	lto1	E	SPCC191.08.1:pep	locus_exact	matched
PomBase	SPCC1919.02	pbn1	E	SPCC1919.02.1:pep	locus_exact	matched
PomBase	SPCC1919.08c	mrpl33	E	SPCC1919.08c.1:pep	locus_exact	matched
PomBase	SPCC1919.10c	myo52	E	SPCC1919.10c.1:pep	locus_exact	matched
PomBase	SPCC1919.14c	bdp1	E	SPCC1919.14c.1:pep	locus_exact	matched
PomBase	SPCC24B10.05	tim9	E	SPCC24B10.05.1:pep	locus_exact	matched
PomBase	SPCC285.03	dbp6	E	SPCC285.03.1:pep	locus_exact	matched
PomBase	SPCC285.08	ret2	E	SPCC285.08.1:pep	locus_exact	matched
PomBase	SPCC285.12	lsm7	E	SPCC285.12.1:pep	locus_exact	matched
PomBase	SPCC290.02	rpc34	E	SPCC290.02.1:pep	locus_exact	matched
PomBase	SPCC290.03c	nup186	E	SPCC290.03c.1:pep	locus_exact	matched
PomBase	SPCC297.03	ssp1	E	SPCC297.03.1:pep	locus_exact	matched
PomBase	SPCC2H8.04	SPCC2H8.04	E	SPCC2H8.04.1:pep	locus_exact	matched
PomBase	SPCC306.03c	cnd2	E	SPCC306.03c.1:pep	locus_exact	matched
PomBase	SPCC306.06c	big1	E	SPCC306.06c.1:pep	locus_exact	matched
PomBase	SPCC31H12.07	sec231	E	SPCC31H12.07.1:pep	locus_exact	matched
PomBase	SPCC320.09	hem15	E	SPCC320.09.1:pep	locus_exact	matched
PomBase	SPCC320.10	srp72	E	SPCC320.10.1:pep	locus_exact	matched
PomBase	SPCC320.11c	nip7	E	SPCC320.11c.1:pep	locus_exact	matched
PomBase	SPCC320.13c	ark1	E	SPCC320.13c.1:pep	locus_exact	matched
PomBase	SPCC330.04c	mug135	E	SPCC330.04c.1:pep	locus_exact	matched
PomBase	SPCC330.08	alg11	E	SPCC330.08.1:pep	locus_exact	matched
PomBase	SPCC330.09	enp2	E	SPCC330.09.1:pep	locus_exact	matched
PomBase	SPCC330.10	pcm1	E	SPCC330.10.1:pep	locus_exact	matched
PomBase	SPCC330.13	rpc37	E	SPCC330.13.1:pep	locus_exact	matched
PomBase	SPCC338.13	cog4	E	SPCC338.13.1:pep	locus_exact	matched
PomBase	SPCC338.15	wbp1	E	SPCC338.15.1:pep	locus_exact	matched
PomBase	SPCC338.17c	rad21	E	SPCC338.17c.1:pep	locus_exact	matched
PomBase	SPCC364.06	nap1	E	SPCC364.06.1:pep	locus_exact	matched
PomBase	SPCC417.08	tef3	E	SPCC417.08.1:pep	locus_exact	matched
PomBase	SPCC4B3.09c	mrpl12	E	SPCC4B3.09c.1:pep	locus_exact	matched
PomBase	SPCC4B3.14	cwf20	E	SPCC4B3.14.1:pep	locus_exact	matched
PomBase	SPCC4B3.18	ppc1	E	SPCC4B3.18.1:pep	locus_exact	matched
PomBase	SPCC4G3.04c	coq5	E	SPCC4G3.04c.1:pep	locus_exact	matched
PomBase	SPCC4G3.06c	mrpl4	E	SPCC4G3.06c.1:pep	locus_exact	matched
PomBase	SPCC4G3.07c	phf1	E	SPCC4G3.07c.1:pep	locus_exact	matched
PomBase	SPCC4G3.14	mdj1	E	SPCC4G3.14.1:pep	locus_exact	matched
PomBase	SPCC4G3.16	rib2	E	SPCC4G3.16.1:pep	locus_exact	matched
PomBase	SPCC4G3.18	rix1	E	SPCC4G3.18.1:pep	locus_exact	matched
PomBase	SPCC550.02c	cwf5	E	SPCC550.02c.1:pep	locus_exact	matched
PomBase	SPCC550.04c	gpi2	E	SPCC550.04c.1:pep	locus_exact	matched
PomBase	SPCC550.05	nse1	E	SPCC550.05.1:pep	locus_exact	matched
PomBase	SPCC550.06c	hsp10	E	SPCC550.06c.1:pep	locus_exact	matched
PomBase	SPCC550.13	dfp1	E	SPCC550.13.1:pep	locus_exact	matched
PomBase	SPCC553.02	qns1	E	SPCC553.02.1:pep	locus_exact	matched
PomBase	SPCC553.06	swp1	E	SPCC553.06.1:pep	locus_exact	matched
PomBase	SPCC553.09c	spb70	E	SPCC553.09c.1:pep	locus_exact	matched
PomBase	SPCC553.11c	toa2	E	SPCC553.11c.1:pep	locus_exact	matched
PomBase	SPCC576.01c	xan1	E	SPCC576.01c.1:pep	locus_exact	matched
PomBase	SPCC576.03c	tpx1	E	SPCC576.03c.1:pep	locus_exact	matched
PomBase	SPCC576.05	sac3	E	SPCC576.05.1:pep	locus_exact	matched
PomBase	SPCC576.06c	SPCC576.06c	E	SPCC576.06c.1:pep	locus_exact	matched
PomBase	SPCC576.07	ret3	E	SPCC576.07.1:pep	locus_exact	matched
PomBase	SPCC576.08c	rps2	E	SPCC576.08c.1:pep	locus_exact	matched
PomBase	SPCC576.09	rps20	E	SPCC576.09.1:pep	locus_exact	matched
PomBase	SPCC576.10c	rpt3	E	SPCC576.10c.1:pep	locus_exact	matched
PomBase	SPCC576.15c	ksg1	E	SPCC576.15c.1:pep	locus_exact	matched
PomBase	SPCC584.04	sup35	E	SPCC584.04.1:pep	locus_exact	matched
PomBase	SPCC584.05	sec1	E	SPCC584.05.1:pep	locus_exact	matched
PomBase	SPCC584.14	mug160	E	SPCC584.14.1:pep	locus_exact	matched
PomBase	SPCC5E4.03c	taf5	E	SPCC5E4.03c.1:pep	locus_exact	matched
PomBase	SPCC5E4.04	cut1	E	SPCC5E4.04.1:pep	locus_exact	matched
PomBase	SPCC5E4.06	smc6	E	SPCC5E4.06.1:pep	locus_exact	matched
PomBase	SPCC61.01c	str2	E	SPCC61.01c.1:pep	locus_exact	matched
PomBase	SPCC61.04c	SPCC61.04c	E	SPCC61.04c.1:pep	locus_exact	matched
PomBase	SPCC613.04c	rng3	E	SPCC613.04c.1:pep	locus_exact	matched
PomBase	SPCC613.05c	rpl35	E	SPCC613.05c.1:pep	locus_exact	matched
PomBase	SPCC613.09	sen54	E	SPCC613.09.1:pep	locus_exact	matched
PomBase	SPCC622.09	htb1	E	SPCC622.09.1:pep	locus_exact	matched
PomBase	SPCC622.10c	sec5	E	SPCC622.10c.1:pep	locus_exact	matched
PomBase	SPCC622.13c	tti1	E	SPCC622.13c.1:pep	locus_exact	matched
PomBase	SPCC63.05	tap42	E	SPCC63.05.1:pep	locus_exact	matched
PomBase	SPCC63.07	thg1	E	SPCC63.07.1:pep	locus_exact	matched
PomBase	SPCC63.10c	sec59	E	SPCC63.10c.1:pep	locus_exact	matched
PomBase	SPCC63.11	prp28	E	SPCC63.11.1:pep	locus_exact	matched
PomBase	SPCC63.12c	pup3	E	SPCC63.12c.1:pep	locus_exact	matched
PomBase	SPCC645.03c	isa1	E	SPCC645.03c.1:pep	locus_exact	matched
PomBase	SPCC645.04	nse3	E	SPCC645.04.1:pep	locus_exact	matched
PomBase	SPCC645.05c	myo2	E	SPCC645.05c.1:pep	locus_exact	matched
PomBase	SPCC645.06c	rgf3	E	SPCC645.06c.1:pep	locus_exact	matched
PomBase	SPCC645.09	mrpl37	E	SPCC645.09.1:pep	locus_exact	matched
PomBase	SPCC645.10	cca2	E	SPCC645.10.1:pep	locus_exact	matched
PomBase	SPCC663.05c	cia1	E	SPCC663.05c.1:pep	locus_exact	matched
PomBase	SPCC70.05c	nnk1	E	SPCC70.05c.1:pep	locus_exact	matched
PomBase	SPCC70.07c	tmp1	E	SPCC70.07c.1:pep	locus_exact	matched
PomBase	SPCC736.03c	msf1	E	SPCC736.03c.1:pep	locus_exact	matched
PomBase	SPCC736.10c	mrps8	E	SPCC736.10c.1:pep	locus_exact	matched
PomBase	SPCC736.12c	mmi1	E	SPCC736.12c.1:pep	locus_exact	matched
PomBase	SPCC736.14	dis1	E	SPCC736.14.1:pep	locus_exact	matched
PomBase	SPCC737.08	mdn1	E	SPCC737.08.1:pep	locus_exact	matched
PomBase	SPCC74.01	sly1	E	SPCC74.01.1:pep	locus_exact	matched
PomBase	SPCC757.08	rrp45	E	SPCC757.08.1:pep	locus_exact	matched
PomBase	SPCC757.10	vph2	E	SPCC757.10.1:pep	locus_exact	matched
PomBase	SPCC777.05	gtr2	E	SPCC777.05.1:pep	locus_exact	matched
PomBase	SPCC777.10c	ubc12	E	SPCC777.10c.1:pep	locus_exact	matched
PomBase	SPCC777.11	gta3	E	SPCC777.11.1:pep	locus_exact	matched
PomBase	SPCC777.14	prp4	E	SPCC777.14.1:pep	locus_exact	matched
PomBase	SPCC790.02	pep3	E	SPCC790.02.1:pep	locus_exact	matched
PomBase	SPCC790.03	rbd2	E	SPCC790.03.1:pep	locus_exact	matched
PomBase	SPCC825.02	gbs1	E	SPCC825.02.1:pep	locus_exact	matched
PomBase	SPCC825.03c	psy1	E	SPCC825.03c.1:pep	locus_exact	matched
PomBase	SPCC830.03	grc3	E	SPCC830.03.1:pep	locus_exact	matched
PomBase	SPCC830.05c	epl1	E	SPCC830.05c.1:pep	locus_exact	matched
PomBase	SPCC830.09c	pop5	E	SPCC830.09c.1:pep	locus_exact	matched
PomBase	SPCC830.11c	fap7	E	SPCC830.11c.1:pep	locus_exact	matched
PomBase	SPCC895.03c	sua5	E	SPCC895.03c.1:pep	locus_exact	matched
PomBase	SPCC895.04c	ufe1	E	SPCC895.04c.1:pep	locus_exact	matched
PomBase	SPCC895.05	for3	E	SPCC895.05.1:pep	locus_exact	matched
PomBase	SPCC962.02c	bir1	E	SPCC962.02c.1:pep	locus_exact	matched
PomBase	SPCC962.03c	cut15	E	SPCC962.03c.1:pep	locus_exact	matched
PomBase	SPCC962.06c	bpb1	E	SPCC962.06c.1:pep	locus_exact	matched
PomBase	SPCC965.03	vma8	E	SPCC965.03.1:pep	locus_exact	matched
PomBase	SPCC970.03	cbr1	E	SPCC970.03.1:pep	locus_exact	matched
PomBase	SPCC970.04c	mob2	E	SPCC970.04c.1:pep	locus_exact	matched
PomBase	SPCC970.08	kcs1	E	SPCC970.08.1:pep	locus_exact	matched
PomBase	SPCC970.09	sec8	E	SPCC970.09.1:pep	locus_exact	matched
PomBase	SPCC970.12	mis18	E	SPCC970.12.1:pep	locus_exact	matched
PomBase	SPCP1E11.08	nsa2	E	SPCP1E11.08.1:pep	locus_exact	matched
PomBase	SPCP25A2.03	tho1	E	SPCP25A2.03.1:pep	locus_exact	matched
PomBase	SPCP31B10.08c	rpl35a	E	SPCP31B10.08c.1:pep	locus_exact	matched
PomBase	SPAC7D4.15c	ost4	E	NA	NA	unmatched
PomBase	SPATRNAALA.02	scn2	E	NA	NA	unmatched
PomBase	SPATRNAALA.03	scn1	E	NA	NA	unmatched
PomBase	SPATRNAPRO.02	spl1	E	NA	NA	unmatched
PomBase	SPNCRNA.128	rrk1	E	NA	NA	unmatched
PomBase	SPNCRNA.82	mrp1	E	NA	NA	unmatched
PomBase	SPNCRNA.98	srp7	E	NA	NA	unmatched
PomBase	SPSNRNA.01	snu1	E	NA	NA	unmatched
PomBase	SPSNRNA.04	snu4	E	NA	NA	unmatched
